Frame,Pupil
292,2262.6694235932496
293,2276.9085308357157
294,2271.7058255739553
295,2258.675879122981
296,2277.0704639937553
297,2277.726528730203
298,2276.631265353693
299,2277.962949472863
300,2280.673699772683
301,2279.2900213527155
302,2282.200754761718
303,2284.10913320247
304,2288.9959027633176
305,2265.490404678606
306,2262.959623468425
307,2249.8214411979
308,2230.112179893674
309,2230.9648311346127
310,2232.3698563110092
311,2253.08514556321
312,2242.63769998262
313,2232.7000837937057
314,2238.581817605022
315,2259.287336488465
316,2266.2871687860847
317,2277.908780106345
318,2238.4923827818834
319,2269.417900352507
320,2272.622141219664
321,2281.2135098771614
322,2291.538318122879
323,2301.7329263294637
324,2272.6086673560417
325,2303.389894118359
326,2298.61741235817
327,2349.4736631896653
328,2408.024148957538
329,2398.790346863911
330,2387.735157980654
331,2346.896609173381
332,2328.7112135798275
333,2378.277584710002
334,2357.3505794319344
335,2333.56784500386
336,2385.49927884758
337,2375.987335839793
338,2370.9292124445074
339,2360.218789164368
340,2364.477735374556
341,2395.4331737013517
342,2391.1047275319934
343,2398.6662417760062
344,2373.3701619650137
345,2397.9289548289757
346,2384.936975283324
347,2390.382023450485
348,2366.468591681547
349,2382.0872479823943
350,2356.9450895959317
351,2384.108747096242
352,2392.186661621263
353,2416.7646265413623
354,2399.5805024787455
355,2308.191381016464
356,2402.643602525063
357,2403.373093443123
358,2369.2644133650115
359,2380.7899391201536
360,2450.8918860730005
361,2455.117354071461
362,2317.551296254336
363,2363.9399237641273
364,2426.0702207748923
365,2398.6378441774737
366,2427.400698962287
367,2377.256541862792
368,2430.394691468556
369,2422.8744505462405
370,2454.2062166347137
371,2508.1281276499412
372,2439.818689257193
373,2439.6006214147815
374,2434.4297696435956
375,2395.6009169295935
376,2434.2150637702252
377,2382.6380441328943
378,2355.167586150729
379,2307.0993643456673
380,2409.9185582710556
381,2334.88023565079
382,2294.431659644154
383,2423.660031428474
384,2433.2194023326992
385,2351.641002197295
386,2287.2434903297226
387,2287.6995495644455
388,2378.7242498362343
389,2299.181543141972
390,2324.4133765957295
391,2280.139379681041
392,2231.966026005392
393,2248.732092864668
394,2338.5305190333193
395,2332.5909325852567
396,2299.457304413961
397,2260.529751760456
398,2247.6125360067026
399,2269.826092971202
400,2267.137792761995
401,2337.8062462022567
402,2370.0612949122856
403,2359.9993419134303
404,2349.1131774739965
405,2348.8900117330627
406,2311.3142559968405
407,2332.50520765279
408,2346.4560585650256
409,2366.9425180691137
410,2338.371128382472
411,2333.6124966731923
412,2335.203501189008
413,2309.876184353887
414,2311.0124745421654
415,2302.8207836565266
416,2302.061490030086
417,2289.4410070625822
418,2248.0765179122423
419,2257.787130974927
420,2171.2605740336694
421,2176.1523804829953
422,2171.7833018557735
423,2167.6903760904784
424,2170.441897698051
425,2152.9317208019625
426,2141.519137735948
427,2138.187395457228
428,2104.47011697499
429,2105.4047429237107
430,2121.621895868924
431,2124.022611387261
432,2095.477994861108
433,2100.7994543348364
434,2118.611188623448
435,2123.732120450357
436,2088.724196775137
437,2111.652204105044
438,2102.5743858440937
439,2113.105627663755
440,2103.8744355344206
441,2105.309634189356
442,2093.063944679761
443,2083.3467505304448
444,2082.502966300781
445,2097.0309192033383
446,2103.7091908768366
447,2117.6576638041893
448,2115.4556134131476
449,2108.514271263445
450,2106.0133639154337
451,2094.1674351546953
452,2112.1722249558834
453,2089.1592643368635
454,2078.7463705317537
455,2098.689299070121
456,2075.600995274195
457,2054.1175204505057
458,2079.9984621456256
459,2023.3876098162928
460,2143.317375058343
461,2083.596644255233
462,2067.7926144064695
463,2025.3539885447578
464,2031.2939613615229
465,2058.857315093035
466,2035.9119412905234
467,2076.4329539113482
468,2010.6999537396866
469,2142.0425161956964
470,2036.4022037636657
471,2157.201630076063
472,2047.029972680292
473,2056.6688949780346
474,2154.750551531939
475,2172.866356375616
476,2075.397215298292
477,2070.322007798272
478,2155.4455266493446
479,2052.4710799789214
480,2124.214979010138
481,2058.2875072264283
482,2044.7942915263461
483,2080.0135935499816
484,2142.4941565069994
485,2161.525217643734
486,2169.9254944198747
487,2176.576734530008
488,2068.919721572316
489,2099.9421820171447
490,2130.559515152911
491,2077.3259060522687
492,1965.662809359169
493,2003.2745089193895
494,2071.462362248102
495,2083.736107435736
496,2162.2556447050583
497,2152.185390425718
498,2087.277892749083
499,2050.1056345598267
500,2149.210674201876
501,1974.1134568911941
502,2073.5317116751457
503,2066.1880865219327
504,2134.507507078799
505,2126.352693604851
506,2078.517127103673
507,2087.404459993269
508,2189.0842930580898
509,2096.9120781945703
510,2069.914507107018
511,2098.629742851367
512,2030.4502689641834
513,2062.144536367573
514,2008.2262071284163
515,2087.453005393638
516,2041.9243087236455
517,2160.0019164810096
518,2135.103055039589
519,2047.6561746887182
520,2173.9785437118676
521,2137.7640571946276
522,2098.0490146448624
523,2231.2697736310824
524,2181.708886612167
525,2185.7690357223373
526,2174.9102119889667
527,2158.41500971476
528,2242.464117764147
529,2158.9215009889676
530,2159.9213998932673
531,2162.276034500253
532,2151.3792576814135
533,2156.348874387548
534,2153.9851697546815
535,2178.828489897486
536,2126.395863853708
537,2126.082217051869
538,2180.6768612192986
539,2174.283217953355
540,2207.0844075329983
541,2205.976720224623
542,2210.83915027607
543,2205.833156730053
544,2201.7803742801034
545,2214.121727895126
546,2196.126657043355
547,2204.009683457867
548,2209.2692787973124
549,2217.5671226088975
550,2221.2255738286094
551,2204.4103826955024
552,2199.2006520258724
553,2215.9331664484075
554,2208.8181629237565
555,2220.1890718020018
556,2208.627057416315
557,2139.531750451152
558,2233.2171606899396
559,2211.8182466156513
560,2197.1964165489862
561,2180.814744604766
562,2181.116343278034
563,2157.1785349721804
564,2155.1086001914196
565,2153.9085968291624
566,2135.5267547059343
567,2199.6862885965807
568,2201.4342437180735
569,2197.7625345663805
570,2223.3383807535824
571,2202.2991775512482
572,2227.215679111594
573,2255.1788247391783
574,2211.6439549150546
575,2243.843229098006
576,2239.3145435531364
577,2245.540688823451
578,2232.514228841363
579,2269.754046376176
580,2205.716962741729
581,2218.8566874212943
582,2256.9582966058024
583,2274.6730652117444
584,2264.5563527892177
585,2274.924790703411
586,2256.5178004521595
587,2231.679547128083
588,2286.3540629219447
589,2248.089531506192
590,2274.1045446632693
591,2281.6992569073254
592,2265.9103267596697
593,2277.8250546204135
594,2213.111562387452
595,2232.4155253883628
596,2233.2268713416083
597,2230.7747544032404
598,2231.8800676736128
599,2183.144033130959
600,2155.4392287524925
601,2165.1752608343163
602,2186.9316887596906
603,2119.1823855108314
604,2152.0560403271843
605,2089.156661895111
606,2157.4329518993804
607,2161.728026134526
608,2125.2302704688877
609,2142.1568911096847
610,2155.8373002635017
611,2198.4782630121854
612,2189.6692838750746
613,2181.5473728617867
614,2177.7622077459596
615,2199.4991604127777
616,2215.19342250836
617,2194.7628688871546
618,2203.5734126897796
619,2214.391258865503
620,2222.3033514192057
621,2252.021254009446
622,2171.420031246988
623,2173.082881771704
624,2171.479201783445
625,2130.378192788502
626,2187.3063909084303
627,2172.9110104935808
628,2147.034286704235
629,2146.921160674446
630,2178.1236856703076
631,2193.0518886647096
632,2166.2593574310645
633,2168.005613037241
634,2170.7747357827943
635,2174.3274597218733
636,2183.5767452861082
637,2131.000910753951
638,2119.412053197455
639,2149.1383209048186
640,2134.243145218127
641,2161.67640818022
642,2162.046005459877
643,2175.1149205872935
644,2188.192357252365
645,2212.4056194191703
646,2203.0978280302716
647,2199.530118179305
648,2212.763162693545
649,2219.6587075607745
650,2212.6737343995205
651,2212.6693055309756
652,2206.1988630661676
653,2203.142842720589
654,2218.017746641105
655,2223.7493647874444
656,2219.3761781744056
657,2228.560100631821
658,2228.9565774227913
659,2233.5582546938113
660,2255.7302164179014
661,2228.3223042847458
662,2214.6172177434737
663,2261.0574436045245
664,2218.6344133571038
665,2248.1933143689853
666,2235.8055043310874
667,2231.424973541955
668,2233.094778468016
669,2224.5225230386227
670,2239.455887318278
671,2229.7624852620643
672,2198.4963661000324
673,2238.3420295881233
674,2271.2338372769345
675,2240.4877259088344
676,2238.2900904731996
677,2148.523442505272
678,2191.4631168096566
679,2221.313552789991
680,2239.2471521651455
681,2233.4911203193847
682,2216.5280259866067
683,2199.1014627665772
684,2180.5143759038447
685,2229.584037252521
686,2220.4763361659866
687,2250.485928219431
688,2236.1478592545495
689,2257.9389835602356
690,2255.720083128632
691,2251.729504765008
692,2256.129277863035
693,2266.0592700423126
694,2239.8330907713257
695,2237.3659999683755
696,2236.204413156326
697,2234.439315407675
698,2198.7220972472
699,2214.5535612106514
700,2222.584865566565
701,2222.730666341579
702,2216.071703298861
703,2226.81871968175
704,2236.466831074012
705,2233.728663634506
706,2231.620644326734
707,2226.6326058525747
708,2261.1690008285154
709,2255.86714991417
710,2259.9864731439307
711,2243.866780914614
712,2265.3332897393075
713,2261.711091881237
714,2256.0213728424987
715,2268.408100083466
716,2276.1454136709162
717,2278.1202411054774
718,2265.804592662906
719,2270.4077353072835
720,2257.4966361613556
721,2256.095821986157
722,2268.2906684274276
723,2282.7191978900973
724,2290.5736081227715
725,2285.6236437066877
726,2292.1248733408756
727,2283.3604180261773
728,2294.029541219984
729,2287.636576549388
730,2264.5649021063173
731,2372.9560822234594
732,2354.475740262984
733,2350.261554730691
734,2363.633030428484
735,2365.723086400272
736,2358.0106819650255
737,2366.644812398428
738,2369.0671166886996
739,2370.6224849878527
740,2357.5466599014926
741,2373.316136285084
742,2355.9926748184243
743,2356.929224893091
744,2349.516597072962
745,2352.2812693858837
746,2359.0170346671357
747,2363.329540281644
748,2345.9561833998378
749,2336.685417564607
750,2340.0871708396844
751,2325.091528661364
752,2340.404610196484
753,2353.2733677300744
754,2324.78275106844
755,2327.315779522609
756,2357.3655696857745
757,2362.5148648900763
758,2350.0804958865215
759,2358.206265952969
760,2368.908945547596
761,2366.4863949605815
762,2364.54235207511
763,2380.26607501381
764,2377.2405965794437
765,2382.289750489585
766,2334.358812433365
767,2357.9468196783373
768,2352.6514664314705
769,2344.453682568984
770,2340.843646665339
771,2361.061401196087
772,2292.102777221225
773,2347.872582741009
774,2335.3562311580354
775,2325.9046541917446
776,2303.475092110383
777,2331.642926066084
778,2356.282245766379
779,2340.618919074741
780,2365.781848354597
781,2273.328852158415
782,2302.496953669231
783,2280.079404069664
784,2262.084346453622
785,2267.020004847675
786,2287.1675552024017
787,2191.045133813637
788,2209.8319623890766
789,2253.0006115549218
790,2266.4876439755217
791,2272.8630395252544
792,2239.438795980317
793,2273.6281075182305
794,2271.9704951719846
795,2245.995372356075
796,2219.771947129009
797,2247.648465843024
798,2233.2437272194848
799,2214.1915510690737
800,2273.3591890089315
801,2245.0773861591324
802,2208.7630639280833
803,2237.317558946625
804,2279.064288688353
805,2228.857437883869
806,2203.9544347728074
807,2249.142461366754
808,2214.7075964333603
809,2252.118675096238
810,2243.832328715817
811,2282.146083457389
812,2300.2414262793986
813,2265.850265606078
814,2252.5530685690514
815,2265.8225247179894
816,2259.189825426398
817,2236.341382262448
818,2247.514847590391
819,2177.536647303379
820,2229.321818372372
821,2212.3950492013705
822,2245.8114721309016
823,2252.5993169766703
824,2254.292401196618
825,2136.0177291361183
826,2234.5785133499767
827,2268.2966116591742
828,2268.5333883196445
829,2215.250069563014
830,2219.103913590779
831,2246.911129129563
832,2200.242050264926
833,2202.8599110411546
834,2233.2178399321688
835,2233.9254624553896
836,2212.1783740908104
837,2253.935601124422
838,2281.1982963838864
839,2303.953368952635
840,2272.8334632053384
841,2250.666368915237
842,2280.0890901073285
843,2283.9502482106163
844,2205.473937185218
845,2248.673398913706
846,2240.883250358112
847,2248.108918790644
848,2209.2145814029045
849,2189.4986298316257
850,2219.8866044651763
851,2297.4100806798483
852,2243.8696540936276
853,2224.351156832479
854,2281.9890879489835
855,2293.416704481808
856,2217.10686519976
857,2237.3578823785633
858,2222.894720694062
859,2189.734527594973
860,2197.536374327029
861,2188.1497956088547
862,2224.2153551873735
863,2266.6588491171256
864,2276.6867847312315
865,2215.8412768349945
866,2251.1724495168605
867,2268.789235980511
868,2241.901835746848
869,2212.31340746131
870,2175.5658490193437
871,2197.882697761202
872,2191.760195697622
873,2158.292971870027
874,2163.286893166359
875,2164.592832361858
876,2186.530718790959
877,2265.8156464522312
878,2181.0355610340507
879,2201.1138813738
880,2203.536287028022
881,2193.556774576001
882,2172.91501761461
883,2165.0773193505834
884,2190.3987330358705
885,2195.060993176949
886,2141.580135709551
887,2172.327058069774
888,2161.644395697239
889,2185.805041858228
890,2193.8961842266094
891,2229.8940389122554
892,2224.200128027128
893,2201.6324669634537
894,2195.6514690924773
895,2216.974251156368
896,2190.256887385106
897,2171.2162325225663
898,2133.656746600977
899,2221.182665835698
900,2216.1167045770258
901,2185.31518681913
902,2212.3528529273763
903,2222.5804883488017
904,2238.11714641882
905,2224.154687431518
906,2164.104959759333
907,2209.635412289431
908,2227.960725115132
909,2236.1476120536768
910,2243.0749319569622
911,2183.5264702759837
912,2141.338163639674
913,2223.4045664109217
914,2203.918740857181
915,2173.1982029552696
916,2216.159292140823
917,2210.468892013733
918,2236.8963866841773
919,2233.6673414170873
920,2200.3828144613517
921,2209.5726017464995
922,2204.271592896548
923,2219.8273461130893
924,2218.933924824978
925,2225.0657199684356
926,2203.8095955798362
927,2226.66134737876
928,2218.506080856058
929,2208.7332047592345
930,2213.5744944004077
931,2227.181344294062
932,2255.1692467345956
933,2239.681527429045
934,2265.4970221069507
935,2256.848325562742
936,2255.7978565144535
937,2262.883458000938
938,2285.7033460436246
939,2285.287646776644
940,2288.881421442129
941,2294.947370916846
942,2238.1545152065064
943,2279.5289096926667
944,2278.3885944218023
945,2284.77150269434
946,2277.7955404660465
947,2284.420908020224
948,2323.601727578182
949,2309.920074338318
950,2327.812940111721
951,2326.3626906743702
952,2321.888297134304
953,2219.011444806033
954,2255.8271180415
955,2253.8051572038194
956,2253.4389444439835
957,2261.378103324836
958,2255.880847029918
959,2270.734244611433
960,2260.573590708193
961,2240.109330097712
962,2223.3560687557856
963,2212.8619945748546
964,2174.055850578933
965,2182.2185135460923
966,2249.1658354522324
967,2201.465113938583
968,2252.0748260464975
969,2153.3018868658364
970,2140.227136004084
971,2160.7773305670567
972,2219.382361304435
973,2227.5328378310423
974,2247.564590217489
975,2250.7670806869764
976,2283.2654661561883
977,2279.5616622006123
978,2271.0253717716787
979,2287.6541088713366
980,2294.338649914384
981,2304.3620531800516
982,2253.3825714060185
983,2270.955083144134
984,2307.310413116437
985,2299.923119172191
986,2277.871757082552
987,2298.6998473907242
988,2262.894317243443
989,2260.5489978464357
990,2283.4423886157138
991,2294.1867873966767
992,2320.382706987699
993,2345.189351513284
994,2325.2111895378985
995,2304.014456211573
996,2309.860055430178
997,2319.530846634435
998,2246.0177669403306
999,2270.5852447431043
1000,2252.3032094265277
1001,2266.0672205296055
1002,2203.4684384121156
1003,2190.003501425611
1004,2219.081439651786
1005,2180.171955753031
1006,2232.4015868156434
1007,2196.5373064563087
1008,2163.736762901734
1009,2090.37615168565
1010,2163.043769059973
1011,2171.618062393956
1012,2194.3707793464455
1013,2222.4996336222457
1014,2211.2469162329207
1015,2186.2399104714586
1016,2227.5992090884447
1017,2234.6365844652296
1018,2214.7554435419374
1019,2241.4927446001084
1020,2167.766216257039
1021,2216.6563149619465
1022,2224.736458026016
1023,2219.274586414807
1024,2216.7095702604656
1025,2197.8380679656657
1026,2182.532331925504
1027,2255.34780069087
1028,2249.3744956357405
1029,2202.217412750901
1030,2229.04211317999
1031,2203.591062156101
1032,2234.053741068007
1033,2241.0922258525356
1034,2119.580322924825
1035,2199.4666961390453
1036,2196.2703749286516
1037,2183.065826043842
1038,2234.816390112793
1039,2187.159029058667
1040,2158.4412235685168
1041,2182.9452302710715
1042,2199.207674057951
1043,2154.7148696022787
1044,2169.4584614085275
1045,2197.2090708390415
1046,2169.479506128202
1047,2193.4407363139867
1048,2180.4293161663595
1049,2162.043660818841
1050,2158.616312440511
1051,2164.026387950775
1052,2125.94802403396
1053,2112.7364043176212
1054,2100.131760806187
1055,2091.4623368271054
1056,2105.8872024064244
1057,2136.2825788672194
1058,2106.7972282044802
1059,2125.241831609485
1060,2126.003222782032
1061,2120.758681671629
1062,2106.5151061524866
1063,2053.9933461963387
1064,2065.2792347276563
1065,2090.828249012146
1066,2085.971171447407
1067,2128.175772741952
1068,2156.788229968249
1069,2142.9715087275554
1070,2154.5688623926253
1071,2185.5108783839232
1072,2180.7631618627324
1073,2120.5846618356873
1074,2140.835385592462
1075,2131.2187488704044
1076,2144.3654012240577
1077,2144.870878042671
1078,2141.1900897122146
1079,2126.9879932770073
1080,2122.484039349636
1081,2132.079015227222
1082,2140.1819682894006
1083,2159.2860754760513
1084,2168.702085595975
1085,2163.931837617202
1086,2163.4463559125593
1087,2179.7662760653875
1088,2180.074665681627
1089,2182.318026205566
1090,2131.6595909727885
1091,2112.908916693411
1092,2172.902046607726
1093,2175.7161943107744
1094,2166.1351006387217
1095,2200.813093758335
1096,2187.1719615017964
1097,2221.5655626357848
1098,2218.876819887287
1099,2215.232838419793
1100,2211.788498799261
1101,2222.034934977154
1102,2200.2534386960665
1103,2210.0758033873058
1104,2223.354832452109
1105,2218.533125179809
1106,2216.864172568127
1107,2201.8538786911254
1108,2176.774920386882
1109,2221.3350498845753
1110,2188.0666034637725
1111,2190.131743417985
1112,2206.669565592366
1113,2118.613880745776
1114,2166.3586025369505
1115,2190.630243966712
1116,2181.4165099084034
1117,2186.102934584251
1118,2162.3386824032905
1119,2164.146969299445
1120,2173.9504260955628
1121,2178.2641818674692
1122,2199.295384731931
1123,2182.925397067228
1124,2209.525036636906
1125,2201.775427830754
1126,2228.6598386114506
1127,2192.0829998459694
1128,2270.561089183373
1129,2256.0663984584003
1130,2257.305413398417
1131,2248.4076674798857
1132,2247.653467622534
1133,2250.2966568692677
1134,2225.5274115053635
1135,2243.7938567360407
1136,2243.765735795995
1137,2190.971002366987
1138,2182.582084149297
1139,2182.9593908814322
1140,2143.884288139294
1141,2137.0702943356127
1142,2123.60491035211
1143,2131.1580471552447
1144,2116.0775569527095
1145,2112.825874941617
1146,2103.1139707584252
1147,2117.1979701897008
1148,2114.7764429969684
1149,2122.862975728219
1150,2131.005113431736
1151,2133.760740692261
1152,2137.3122796594516
1153,2136.3638340688913
1154,2130.116481981188
1155,2162.3090455914657
1156,2162.0603801355965
1157,2170.094136443907
1158,2136.7280295559335
1159,2155.4510458845725
1160,2164.1094542447468
1161,2197.2017689825207
1162,2198.855094047465
1163,2180.100894636522
1164,2192.876329165676
1165,2216.0273374561193
1166,2201.9778507780334
1167,2205.5680591972673
1168,2199.9714506367045
1169,2200.224857269545
1170,2189.7348110684507
1171,2199.6911410416915
1172,2201.575348011161
1173,2212.547253495758
1174,2204.8233214914762
1175,2178.7593189193876
1176,2155.204517808557
1177,2169.8584350215715
1178,2157.5504850200996
1179,2164.38095118621
1180,2169.8191688174743
1181,2164.2602095735333
1182,2172.735649251516
1183,2172.018354893916
1184,2161.1031351811243
1185,2151.3752807099163
1186,2162.5871494115
1187,2161.167344416476
1188,2178.401150958964
1189,2193.5146156784353
1190,2182.5905759022858
1191,2190.858748488793
1192,2198.7551137576597
1193,2142.137697937581
1194,2164.942661824953
1195,2206.007202514131
1196,2199.1341963240193
1197,2218.548623586679
1198,2193.8585997798514
1199,2202.4685235105426
1200,2220.657105078587
1201,2179.4884912106563
1202,2217.386433077694
1203,2235.7693389707183
1204,2222.2172034576997
1205,2237.5272916025187
1206,2218.318086719065
1207,2228.3165140552874
1208,2208.1657587295217
1209,2288.276279721978
1210,2291.717346351958
1211,2292.7902512796613
1212,2288.601080037248
1213,2261.489720837672
1214,2246.47440197818
1215,2221.2659505394327
1216,2215.4041261319626
1217,2245.201724847347
1218,2264.200296887857
1219,2254.7621020684237
1220,2255.8995885969375
1221,2253.061252638256
1222,2224.0211132178765
1223,2237.90875989948
1224,2247.047553105559
1225,2261.106101934433
1226,2239.7843785003474
1227,2248.9722574664847
1228,2253.3435539794573
1229,2248.8201431867706
1230,2241.824884651767
1231,2253.3678912706773
1232,2245.554036258835
1233,2246.7074794769364
1234,2254.1102906540614
1235,2243.245634041566
1236,2160.6150460880144
1237,2327.2133609806333
1238,2284.823956461595
1239,2119.198601983115
1240,2146.9089622279334
1241,2267.0130572273033
1242,2261.766640139853
1243,2184.0990583238554
1244,2229.2832634665197
1245,2312.454588299318
1246,2311.6241639399746
1247,2183.583290085485
1248,2257.8925619507613
1249,2198.8538562061726
1250,2215.992238798663
1251,2328.215398214136
1252,2280.178860842657
1253,2283.441891276791
1254,2332.6790202454567
1255,2333.270884193652
1256,2346.8938909256412
1257,2334.4921472213873
1258,2333.9855009429602
1259,2320.6807817665567
1260,2325.0732274743
1261,2308.2267161082736
1262,2284.600129988775
1263,2306.5194950728655
1264,2318.8580937190236
1265,2290.0202212612517
1266,2311.583428448375
1267,2306.240567727509
1268,2319.2451832025513
1269,2330.131725604719
1270,2326.137830698118
1271,2340.4581459880815
1272,2346.509091284387
1273,2349.8734110666333
1274,2335.8151185167785
1275,2294.876729299488
1276,2299.0280361080713
1277,2291.08666057172
1278,2251.6628727344287
1279,2263.0750025204775
1280,2266.4093356774974
1281,2251.9188683145358
1282,2248.1102450767685
1283,2225.523091842188
1284,2233.4126876855025
1285,2149.3101170078066
1286,2164.1114493020646
1287,2180.4075784607176
1288,2164.3002000452666
1289,2179.8116386700344
1290,2171.100740078772
1291,2177.2945331122382
1292,2170.215610850251
1293,2158.6524499165453
1294,2163.6773033375853
1295,2163.2261133561306
1296,2167.5360813080315
1297,2158.5580015504984
