Frame,Pupil
252,1738.2850154336004
253,1747.9564161001779
254,1787.722267709127
255,1794.13334995753
256,1747.942966914551
257,1646.4246621186553
258,1726.6107194430354
259,1738.299094670643
260,1741.4786046075671
261,1778.1116126271352
262,1774.6482845759049
263,1819.370552950011
264,1840.7833568761844
265,1939.5731599503936
266,1899.83220157078
267,1841.9136473932429
268,1839.6530663591261
269,1895.985467547554
270,1892.021467940709
271,1864.46408233622
272,1875.8733165501155
273,1898.1946568400617
274,1916.2469370194033
275,1913.568090603141
276,1926.8443817815025
277,1946.619613108433
278,1954.2694124843556
279,1905.80836139021
280,1878.1589206644678
281,1901.883115546381
282,1915.9712698055266
283,1952.2550145841108
284,1919.0864961663533
285,1912.4036839764826
286,1920.7573321073594
287,1931.273997064842
288,1917.094846901679
289,1917.2378484362134
290,1914.6082749831685
291,1914.5341255501505
292,1923.0656669157713
293,1911.2711429457997
294,1908.205515638074
295,1922.4358553480151
296,1887.2651700777183
297,1908.3611401564365
298,1909.6354561352618
299,1931.1903314432102
300,1981.3704843554092
301,1967.4714420755643
302,1967.6770343681492
303,1991.6893604078257
304,1978.9189737691256
305,1979.7839484938913
306,1981.6143557925402
307,1983.4661037170326
308,1977.8915553827967
309,1983.7841624966088
310,1969.9030287271391
311,1973.952927037193
312,1978.200039649016
313,1979.2154570764865
314,1971.8261218713724
315,1970.44508519639
316,1934.6231208076008
317,1929.745090968639
318,1933.6991547110524
319,1944.924206447471
320,1936.1642592045696
321,1935.7771038131375
322,1913.771461123734
323,1947.879403673189
324,1917.5776867326922
325,1916.8902632868555
326,1908.9952143483788
327,1938.6167846647068
328,1910.4937311490792
329,1917.780069272978
330,1900.2878597981519
331,1895.0954059118662
332,1891.5030004625073
333,1912.161643175746
334,1883.2086684353935
335,1900.2931431450331
336,1942.1687095208526
337,1957.380112823692
338,1941.8039491472725
339,1955.3920545307221
340,1968.1264515747046
341,1979.8342336376847
342,1983.1544686142572
343,2000.824926669286
344,1967.1589671835436
345,1947.9086697109237
346,1918.3002001244663
347,1907.3503338756298
348,1931.6212680333679
349,1946.990695568319
350,1989.127294131333
351,1948.631279012942
352,1957.9870701400191
353,1951.3722187596795
354,1949.8364227730617
355,2015.7065197813602
356,1963.1982891428743
357,1941.710248165382
358,1868.7621295519477
359,2010.1395729820244
360,1949.233850893002
361,1842.6315071074953
362,1876.037578495872
363,1912.1749993608787
364,1894.617231914865
365,1892.1333059483675
366,1990.8401316199934
367,2007.960289593429
368,1975.899257035153
369,2029.7894452884684
370,2061.8806156974642
371,2069.720876158795
372,2090.215179792489
373,2114.403204985688
374,2135.263353535403
375,2145.4270246414926
376,2233.9724310215515
377,2178.652246616122
378,2182.558089436655
379,2079.888860599352
380,2185.6767350746877
381,2100.5414989856263
382,2128.26491098575
383,2206.8130312616954
384,2148.5922531979286
385,2142.261796085056
386,2180.6753975950614
387,2281.794675550406
388,2245.3035585547855
389,2220.946300816248
390,2179.4394437986216
391,2192.679761707143
392,2226.948843928873
393,2135.263353535403
394,2181.9113513915017
395,2145.4270246414926
396,2262.9972010459387
397,2123.93917238531
398,2187.295556549322
399,2206.8130312616954
400,2223.9475723725604
401,2236.126201241829
402,2236.126201241829
403,2244.9730224874056
404,2263.069983283205
405,2275.589087201092
406,2367.5945297899343
407,2447.153650698157
408,2582.9879447527373
409,2749.0778939292286
410,2698.7333196747422
411,2733.935699288888
412,2734.543933998826
413,2730.90225399344
414,2781.5396396549186
415,2756.672257319044
416,2720.888106402457
417,2727.183508898378
418,2727.795595802841
419,2696.7474413523473
420,2738.5909165525154
421,2727.533641615845
422,2728.057549989837
423,2741.323189464169
424,2682.26447619638
425,2672.9717373202434
426,2728.7994450586043
427,2768.118084786912
428,2776.567123458216
429,2768.2567628495062
430,2726.833376180911
431,2725.2155938251126
432,2785.880394443888
433,2766.3170843974513
434,2739.9877667191276
435,2751.46585133386
436,2680.49982906075
437,2727.5717659867996
438,2695.5209940689
439,2664.975280820787
440,2608.752401400065
441,2667.5872109692455
442,2679.781386297232
443,2688.3333575126544
444,2717.033897574612
445,2673.182111313417
446,2615.409190485235
447,2592.082349298539
448,2617.817729189122
449,2649.1202471699653
450,2658.7840239375573
451,2684.5004872335844
452,2633.7729329527747
453,2584.307078954371
454,2626.314625601818
455,2622.559265575131
456,2658.214496042647
457,2659.0298512058253
458,2586.6584615031793
459,2560.887887198207
460,2535.7238865296376
461,2595.750296119284
462,2611.9557732529283
463,2646.065710216274
464,2611.6692704609036
465,2638.880066837776
466,2677.7096774136653
467,2711.2412838156656
468,2782.908938895062
469,2767.976016166386
470,2692.953202110197
471,2688.9309732677098
472,2677.7073631054664
473,2711.1411126887715
474,2671.3180633807046
475,2682.2137492943634
476,2684.8165358828614
477,2690.9614245408857
478,2709.266873212462
479,2683.7643447589694
480,2706.083258678037
481,2700.6695356894743
482,2696.5341719462012
483,2692.7845038491196
484,2714.003081392813
485,2726.2894106600743
486,2736.193147518909
487,2722.014736000017
488,2708.633942528165
489,2719.7200239726426
490,2722.307499458294
491,2771.874812384762
492,2780.650565763872
493,2411.7921422104223
494,2150.5981387927927
495,1994.6613638493175
496,1856.0643694969942
497,1961.1130888208404
498,1915.8722799068084
499,1955.6925565072256
500,1934.57277073541
501,1961.1020666148959
502,1943.2170438817727
503,1906.6227637050376
504,1910.7637015396579
505,1913.7547194354045
506,1937.5858264876008
507,1935.336779352462
508,1957.1992144783167
509,1925.8499548063846
510,1928.5493536871838
511,1961.4982380604392
512,1907.4546409556258
513,1960.4260437444027
514,1899.1173444315405
515,1962.7628691563984
516,1870.6778009688715
517,1915.0462650897662
518,1896.1794947887938
519,1897.2115952684144
520,1828.3037754601105
521,1792.728136128023
522,1807.1537895902036
523,1835.4564108921666
524,1817.9023295251104
525,1835.9707031481173
526,1846.8994652342517
527,1879.348979713831
528,1918.3742813024444
529,1919.4422505593436
530,1932.3347438005328
531,1974.073367553612
532,1912.7864376333011
533,1929.8178751800347
534,1875.6789815672998
535,1900.294708653626
536,1854.551917474526
537,1882.3643580492073
538,1869.3760411808807
539,1852.2284088424715
540,1971.4747687098873
541,2067.6798581599796
542,2003.4495180105905
543,2008.139327570492
544,2035.074643036486
545,1990.5594214772177
546,1971.9352241871607
547,1997.7637693409079
548,1933.882883070766
549,1972.068869386
550,1971.0143132326139
551,1994.9491189272283
552,2157.25708221943
553,2061.7112620642847
554,2121.6016193672745
555,2073.8569866432904
556,2091.88993742391
557,2175.848268926635
558,2055.7426659685893
559,2064.708989199005
560,2052.024641982708
561,2051.7963599163327
562,2021.3270810188262
563,2073.6753124294205
564,2064.708989199005
565,2064.708989199005
566,2064.708989199005
567,2053.8836539756485
568,2051.9105009495206
569,2036.5617204675796
570,1949.7217561453488
571,1878.1164312718713
572,1783.5207151667119
573,1776.911740445474
574,1644.0945584305532
575,1635.1155808555695
576,1585.2940064836612
577,1521.7384494802402
578,1512.1886339525795
579,1507.5381212088753
580,1483.3447047611407
581,1482.508380067034
582,1488.3766063558378
583,1485.180844595477
584,1385.3378525919911
585,1487.0169844298132
586,1366.0705518807656
587,1442.0192268423134
588,1434.934649932894
589,1377.079090650016
590,1423.7427668657924
591,1391.404424846819
592,1390.3965727980776
593,1403.375870392835
594,1443.688564218783
595,1489.7362282818624
596,1429.519410399944
597,1427.9651460110258
598,1375.1049470388823
599,1419.5203877205588
600,1466.0111250149014
601,1440.349889465844
602,1394.3052146766463
603,1389.533896641754
604,1382.7556029729144
605,1409.1420653559478
606,1390.5188544866385
607,1425.260379372643
608,1347.0562810724548
609,1383.6495487391755
610,1380.5866392306818
611,1360.265215373577
612,1441.8799668890638
613,1459.1985939486683
614,1433.978674905182
615,1448.178565835495
616,1433.2526022252687
617,1387.3745607875117
618,1409.805198604918
619,1415.165800276334
620,1469.7140378630208
621,1489.2213149003712
622,1453.1592909303502
623,1409.648598778136
624,1488.0855476282466
625,1450.6046886561705
626,1425.7596582310846
627,1397.4135826017437
628,1411.8369865036823
629,1490.5733368205813
630,1457.7478553198566
631,1457.944725069579
632,1488.2676762687438
633,1480.3063710990464
634,1507.8183977010583
635,1482.4907282622044
636,1506.385835357628
637,1468.9612221736716
638,1469.7476975043621
639,1469.356563874323
640,1371.1641322658852
641,1481.3985496806254
642,1397.0264834550374
643,1448.7280395917344
644,1497.078115233131
645,1428.2012450220502
646,1453.2792380984706
647,1505.8885541975185
648,1558.7550965502453
649,1584.6770412275848
650,1530.808651223501
651,1559.693780965182
652,1533.6225674822879
653,1531.486418878211
654,1542.4502949028595
655,1536.6260885921315
656,1523.528799213693
657,1541.0045758225715
658,1552.638134273125
659,1559.7014013979892
660,1590.3273457975336
661,1605.2187947311324
662,1591.8324115904065
663,1600.0016953922661
664,1550.7309859189822
665,1559.714971474499
666,1543.3296076394977
667,1544.5162098931605
668,1552.2902913683654
669,1549.6951943095921
670,1605.6577986127766
671,1606.0609366151637
672,1556.823936413664
673,1533.5262538675322
674,1521.0941082449358
675,1497.840638235711
676,1435.7979360727907
677,1465.8839304867479
678,1483.7969781488896
679,1517.5692523657654
680,1498.6002310060437
681,1488.1728749489607
682,1541.8138136403065
683,1530.7737008616136
684,1536.6224056792946
685,1506.8432101847532
686,1555.8038296215482
687,1600.0570229413165
688,1539.0819749507132
689,1552.8834568687207
690,1564.7951454974939
691,1533.6980532704542
692,1533.6980532704542
693,1533.6980532704542
694,1626.3509570306883
695,1615.5540491133202
696,1521.234399005281
697,1558.3877054636487
698,1572.4250258793395
699,1507.5744991550202
700,1430.1253777632712
701,1447.4363579602239
702,1498.6254695591224
703,1496.1264785203632
704,1440.7622233937618
705,1440.4438908546883
706,1415.8805513230284
707,1480.865539771865
708,1493.7939940923536
709,1521.8704579219632
710,1487.2799177904221
711,1479.2116046175809
712,1498.4589629483728
713,1400.6412198876199
714,1489.096811257718
715,1405.4033624154868
716,1492.1315773679319
717,1492.1315773679319
718,1492.1315773679319
719,1493.5717220516017
720,1585.0962834101013
721,1584.916872463048
722,1561.5100006135733
723,1572.2412901872658
724,1565.9419241045125
725,1515.0529716535666
726,1498.8232371123984
727,1490.9137047250138
728,1493.34945001085
729,1507.278026399644
730,1487.057822363853
731,1512.342847469186
732,1554.9867206406661
733,1544.9820493170582
734,1549.1253190894977
735,1544.467468995801
736,1501.9350995324394
737,1488.043873282645
738,1503.3037176378637
739,1489.8364000610522
740,1501.2488300582158
741,1501.736131162355
742,1502.7859498990845
743,1508.016183996547
744,1548.7205433821885
745,1567.8083578309793
746,1559.7965029068555
747,1530.5075354086407
748,1515.3219105557062
749,1507.8458890249758
750,1491.512829442634
751,1529.3267723509362
752,1522.7704471311717
753,1549.7067762499146
754,1511.7337193502656
755,1482.2718714450766
756,1583.2021385186574
757,1583.104720388738
758,1575.7986711210694
759,1567.4370616037081
760,1559.3174032689183
761,1557.6396970872397
762,1551.111052306986
763,1532.5188722224318
764,1499.9147911920095
765,1525.634295682407
766,1515.682345412723
767,1520.4891151046659
768,1562.4971338109099
769,1583.3459386663737
770,1571.512264690744
771,1589.5595372486684
772,1573.6274522164542
773,1595.9247204841267
774,1581.2238377452968
775,1570.3294172955827
776,1563.993815542343
777,1569.016887533778
778,1575.82014762839
779,1588.5167885123342
780,1513.108989658739
781,1525.143125307261
782,1514.0260319789877
783,1520.7432896498935
784,1508.7934479374212
785,1537.315956922688
786,1515.4842889794734
787,1501.1797250532002
788,1509.2778872019494
789,1524.532781358117
790,1502.0642041417736
791,1528.3831322791525
792,1578.2303101171549
793,1590.6968615618273
794,1558.963934888287
795,1574.1678852929658
796,1577.9847427996035
797,1553.6384716211612
798,1542.4757794150232
799,1568.0553766551716
800,1555.0383935945538
801,1554.7049245848177
802,1481.0444531016246
803,1499.7589651951978
804,1545.6325292009958
805,1590.0743390362438
806,1565.194304031775
807,1544.5079180311889
808,1535.0237336081677
809,1539.9432917789377
810,1513.1429199128888
811,1514.77736616176
812,1476.3963408254738
813,1505.0506910534443
814,1500.5361972752405
815,1511.0310640245564
816,1439.7520274542921
817,1454.1562579300255
818,1462.4844162344496
819,1475.590976179902
820,1467.0978293387004
821,1508.6774655844417
822,1466.792275769191
823,1491.3050760332405
824,1475.6023425010915
825,1531.702435362353
826,1489.603528708844
827,1472.7577386000237
828,1490.6241077528957
829,1536.2890267338732
830,1514.278658614127
831,1518.6424334252306
832,1522.988139303584
833,1512.4193884561569
834,1515.609572014165
835,1513.6918262771185
836,1510.1467296512526
837,1508.144874732744
838,1500.6187316705175
839,1537.814614531873
840,1546.0142415572489
841,1554.4430544690447
842,1556.5260970427848
843,1532.062243443525
844,1553.8165868542126
845,1560.0004363464052
846,1536.7064424520122
847,1553.925691451227
848,1530.218596146772
849,1528.2913869506508
850,1522.5469546999946
851,1524.7100312211087
852,1526.0916036801914
853,1516.0174001573944
854,1506.4201690640502
855,1519.357603709789
856,1523.452091306816
857,1516.4012426375737
858,1509.4377742734007
859,1525.5876266761431
860,1535.6223895609394
861,1557.3291588112247
862,1552.481443333465
863,1528.8735060328838
864,1554.049919196974
865,1550.983112574671
866,1560.2112934210845
867,1552.5647252506712
868,1552.4795341168315
869,1542.0263017806021
870,1573.6519711384783
871,1615.5972253907603
872,1590.5798289946697
873,1531.693924224736
874,1516.5470704294644
875,1518.1516893883154
876,1521.31346205065
877,1499.0321124191767
878,1484.7843388152608
879,1459.5483658136895
880,1493.815276907622
881,1500.7353872634885
882,1565.4630079936928
883,1534.9994341511347
884,1516.1618263159648
885,1531.7110408276674
886,1526.4315486356847
887,1579.5412801826258
888,1500.94484249029
889,1546.9399278670999
890,1547.5747691565352
891,1525.1062374320927
892,1504.475024403203
893,1469.2938525528343
894,1474.158373128701
895,1517.325622014968
896,1471.5330122486837
897,1501.3600653779117
898,1476.5040971614549
899,1397.7851699175296
900,1397.7049843433285
901,1375.9877163986353
902,1475.331235145078
903,1383.2213975274415
904,1475.331235145078
905,1420.9125432741089
906,1381.1527525163087
907,1475.331235145078
908,1488.9320812696833
909,1509.34284369644
910,1966.033959892777
911,2447.3631482699093
912,2541.6319808030157
913,2557.9456283380323
914,2604.656229166673
915,2518.2102718270135
916,2450.5069666298727
917,2544.05048492907
918,2503.6688588728225
919,2544.05048492907
920,2482.594694734048
921,2546.4689890551244
922,2532.751684781204
923,2552.465114958638
924,2580.910306015235
925,2586.814493775539
926,2607.7237583274064
927,2561.460124217773
928,2563.8085894773135
929,2560.443904437012
930,2601.170274868077
931,2571.3951736145987
932,2548.387927593915
933,2505.86213049778
934,2500.852353527453
935,2513.1452558969586
936,2554.654157333254
937,2531.846036652602
938,2510.923935113711
939,2617.5746111657427
940,2650.7893821566563
941,2608.459600492587
942,2552.9540085695153
943,2550.8383329784374
944,2568.809034144221
945,2634.492468153931
946,2562.498367619195
947,2636.216591219687
948,2650.2614126122135
949,2633.9338769162464
950,2665.787936227888
951,2637.9195615704657
952,2639.622531921244
953,2628.222804467281
954,2657.629324294996
955,2746.1195528805956
956,2618.971195008914
957,2607.3106579437126
958,2661.708630261442
959,2644.9487896338637
960,2685.9937246995996
961,2695.890459810151
962,2713.2648790098606
963,2697.9148841967058
964,2678.1214139756044
965,2775.579774644206
966,2770.6141166452508
967,2739.47523822549
968,2768.1406917102922
969,2693.8660354235953
970,2746.5920286467986
971,2640.4803867788
972,2728.6148738230154
973,2733.290041575196
974,2748.3558503233835
975,2744.8282069702136
976,2734.122269480767
977,2774.616014427681
978,2753.006385892803
979,2751.5190328856725
980,2730.0611555063447
981,2802.9943097405376
982,2762.852470098988
983,2710.04679044663
984,2778.5098632854724
985,2759.046469452528
986,2809.615417601346
987,2822.1670019754865
988,2824.20593472092
989,2810.1936433274996
990,2816.5962356901423
991,2828.8454943002066
992,2822.8351666366752
993,2758.9310335148134
994,2795.320268978519
995,2812.377411292905
996,2848.7111486869267
997,2875.4188952143804
998,2830.350616806867
999,2793.998286340395
1000,2826.0334963829077
1001,2822.2929238691845
1002,2766.5940953196123
1003,2800.989676804216
1004,2795.4382078953467
1005,2841.034888705721
1006,2704.471512217367
1007,2650.0119909199207
1008,2644.060663591705
1009,2620.013931440428
1010,2605.7178648381755
1011,2623.7055307247238
1012,2595.4509737996113
1013,2624.5542488391097
1014,2649.0958680249373
1015,2646.560547355221
1016,2624.7866036578644
1017,2633.1245716206345
1018,2534.942152022056
1019,2583.374635511772
1020,2476.6828227158126
1021,2561.900411855682
1022,2540.500330036778
1023,2552.366004434178
1024,2506.220207793724
1025,2546.4331672354783
1026,2537.862234985854
1027,2590.0278746887816
1028,2602.2320414313294
1029,2573.475298905537
1030,2503.7911800919837
1031,2521.392769307554
1032,2554.7558711098277
1033,2555.7658341412184
1034,2516.1681270875924
1035,2530.9207757312224
1036,2530.9207757312224
1037,2457.271984903507
1038,2535.2241399349296
1039,2510.239475419984
1040,2467.8155756639817
1041,2493.612202013769
1042,2494.1864368186866
1043,2507.073143797746
1044,2526.617411527515
1045,2570.3810059801995
1046,2626.158433874677
1047,2632.6683007413067
1048,2603.6445204483716
1049,2572.1673300496495
1050,2585.610495521153
1051,2606.653727196163
1052,2584.6993940297402
1053,2626.1650568097357
1054,2548.0009594819985
1055,2564.335976013051
1056,2546.7466085167157
1057,2541.4209351480554
1058,2507.743983659374
1059,2509.0470171183183
1060,2520.35131545856
1061,2515.5392681168696
1062,2495.438583313927
1063,2507.3895118705655
1064,2511.8714530315056
1065,2460.2449110456937
1066,2468.3223279452477
1067,2528.5193916985572
1068,2540.4039573384816
1069,2527.649375015774
1070,2513.5754091470053
1071,2476.546372234472
1072,2456.7920563553794
1073,2496.1640483858364
1074,2491.0638135938716
1075,2553.1249981356304
1076,2544.8968192046946
1077,2577.677352086708
1078,2530.182137421828
1079,2520.2731126355447
1080,2597.7933227330564
1081,2622.2668608847525
1082,2629.066721385313
1083,2598.0168447295587
1084,2623.6466301382666
1085,2629.68044656393
1086,2559.1443116115793
1087,2566.3838911110133
1088,2504.545576170943
1089,2541.8916156402065
1090,2510.848612706092
1091,2571.335828694689
1092,2544.2602343232857
1093,2519.9230459039127
1094,2527.431208635605
1095,2566.2656107941284
1096,2496.640855246782
1097,2557.263527438905
1098,2501.8263730939725
1099,2475.7536742220627
1100,2518.980083419636
1101,2509.5759491588983
1102,2511.3381883738193
1103,2563.790584894368
1104,2522.3610768922
1105,2535.4051386948677
1106,2495.802796976057
1107,2535.864637682124
1108,2499.5555965552317
1109,2535.0142611886977
1110,2487.606144275115
1111,2499.515411955847
1112,2112.7710017016007
1113,1831.5558586905652
1114,1917.3174629345317
1115,1917.3174629345317
1116,1889.080131066894
1117,1889.080131066894
1118,1889.080131066894
1119,1889.080131066894
1120,1889.080131066894
1121,1889.080131066894
1122,1889.080131066894
1123,1884.0114742937467
1124,1884.0114742937467
1125,1884.0114742937467
1126,1884.0114742937467
1127,1883.1045026944316
1128,2003.0790671784985
1129,2032.8589593339761
1130,2003.438226158695
1131,1946.604403443223
1132,1951.8016378986176
1133,2004.5213095164718
1134,1989.5998778777894
1135,1935.5601182976134
1136,1950.9601465605854
1137,1998.2335744600257
1138,1936.4670898969282
1139,1953.7200135096828
1140,2011.2728263704687
1141,1967.5630297712369
1142,1934.6531466982983
1143,1963.062879437093
1144,1927.6834190571246
1145,1910.434449211373
1146,1837.5067179842667
1147,1802.1500345494856
1148,1703.972861421467
1149,1710.4415186419835
1150,1725.570328631382
1151,1716.4445942656375
1152,1736.2488169103412
1153,1787.9018543524926
1154,1735.1660929813004
1155,1784.3605411059964
1156,1694.7017148411321
1157,1810.7898629217073
1158,1755.7631879222513
1159,1755.423899140686
1160,1720.6971786195709
1161,1768.034614741413
1162,1834.0701666490165
1163,1857.3504703763258
1164,1935.676197751984
1165,2062.528108176966
1166,1984.1210739826906
1167,1989.7040996994328
1168,2044.815783366575
1169,2052.9737517460703
1170,2033.2101976483655
1171,1918.0137109948223
1172,1953.338684509146
1173,2055.951420505502
1174,2030.1382270432216
1175,2020.5464779923236
1176,2076.1661776112637
1177,1989.7040996994328
1178,1989.7040996994328
1179,1968.7298792459183
1180,2028.7766222923967
1181,1995.2871254161748
1182,1876.6296797697091
1183,1910.2467247818586
1184,1825.0810731492847
1185,1823.6727172251658
1186,1775.9625095830331
1187,1815.7738283067708
1188,1859.3309283618803
1189,1838.3990724990445
1190,1723.6623825646648
1191,1645.1085340564118
1192,1620.8716531683951
1193,1640.9277454685584
1194,1620.28850804073
1195,1630.059339600585
1196,1641.7268330839768
1197,1588.914893224134
1198,1587.4817318600626
1199,1606.2526875038413
1200,1656.8036682666582
1201,1652.9817533847947
1202,1618.5131531936677
1203,1652.9940430644342
1204,1632.1574497237223
1205,1670.0210832104144
1206,1627.2445206059572
1207,1627.9544810991877
1208,1613.1280401340798
1209,1632.3682088120045
1210,1548.8220361813458
1211,1597.9099869146412
1212,1607.3576751599028
1213,1609.611597227618
1214,1560.1112014392586
1215,1567.7922290502243
1216,1557.947379652139
1217,1590.8716511677983
1218,1607.4702674314617
1219,1594.465307845642
1220,1620.7364369297686
1221,1598.6294122759327
1222,1589.5123784281514
1223,1634.8165297779533
1224,1629.6888127919126
1225,1611.340553864099
1226,1646.3009179555092
1227,1631.9654075824794
1228,1638.3524033395372
1229,1616.0686637235815
1230,1631.2902435134472
1231,1683.1803144876667
1232,1675.5647578554526
1233,1657.2740584508338
1234,1657.567028002287
1235,1643.4567113573726
1236,1669.3291813814499
1237,1647.3384996130333
1238,1634.0502248379266
1239,1636.4877791113206
1240,1640.672379523274
1241,1630.7451673309954
1242,1616.532560914035
1243,1616.2577508626357
1244,1601.0076907718183
1245,1609.1283427495196
1246,1615.678653070109
1247,1635.6217792897874
1248,1653.4258861629705
1249,1656.660685272222
1250,1648.4670425350787
1251,1657.1600432451996
1252,1642.450991995235
1253,1645.0711796114472
1254,1655.4545254961404
1255,1665.4649986177744
1256,1613.3683536420488
1257,1619.0128800525724
1258,1638.1427284417966
1259,1638.3600816067728
1260,1729.733693860453
1261,1688.3872780857907
1262,1617.0504189526173
1263,1727.8257110867335
1264,1754.391913904509
1265,1738.9499422640176
1266,1697.9413553019303
1267,1654.3767230162837
1268,1662.482773968102
1269,1690.152625164589
1270,1657.6388966128516
1271,1662.4744411426718
1272,1714.5693338977658
1273,1748.958418789411
1274,1676.0506073616132
1275,1700.0387641114485
1276,1769.6762887352968
1277,1789.4978715459017
1278,1717.6594573768261
1279,1723.5336723180135
1280,1673.8499250673756
1281,1739.799033844588
1282,1650.7519585245013
1283,1641.8153444378586
