node_name,"LFP peak (avg, mV)","LFP peak (std, mV)","early spike median timing
(avg, ms)","early spike median timing
(std, ms)",early spike num (avg),early spike num (std),"early spike first timing
(avg, ms)","early spike first timing
(std, ms)","sustained spike median timing
(avg, ms)","sustained spike median timing
(std, ms)",sustained spike num (avg),sustained spike num (std),"sustained spike first timing
(avg, ms)","sustained spike first timing
(std, ms)","pre-stim spont FR (avg, Hz)","pre-stim spont FR (std, Hz)",Spike width (ms),Spike asymmetry (a.u.),CV2 (a.u.),ACG rise time (s),cohort
"(Cohort_SST_JUX Mice_JPCM08141 Fov_only Cell_001, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241122 Session_241122_001_161653)",-0.8669174776291783,0.35767952037402706,20.414999999996297,0.9317322576764916,0.2857142857142857,0.45175395145262565,20.414999999996297,0.9317322576764916,167.4899999999937,0.0,0.07142857142857142,0.25753937681885636,167.4899999999937,0.0,0.0,0.0,0.7462174940894434,0.33276175934696217,1.2468775437333124,0.0075,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08141 Fov_only Cell_002, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241122 Session_241122_002_162524)",-1.4588126740689633,0.6756131385515656,21.665000000041346,0.07499999998117346,0.125,0.33071891388307384,21.665000000041346,0.07499999998117346,,,0.0,0.0,,,0.14285714285714285,0.3499271061118826,0.9341666666571771,0.012449366161971813,1.3094118301341178,0.026500000000000003,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08141 Fov_only Cell_003, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241122 Session_241122_003_163737)",-1.600785903694104,0.6409476746243248,22.15500000001782,1.5748095122989396,0.6666666666666666,0.9428090415820632,20.56500000001904,5.726178917918563,268.4800000000216,46.85424367120145,23.666666666666668,7.246236023477052,82.3425000000185,55.70091443369759,1.55,1.8567444627627139,0.6665297043508022,0.06011197171207663,0.8678651414841446,0.0615,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08141 Fov_only Cell_004, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241122 Session_241122_004_165211)",-1.1497086422055096,0.4514307051942102,20.910454545478594,5.016255600322677,0.6842105263157895,0.6531407182100452,20.512727272752976,4.897233153713375,282.54263157897475,75.3106342943163,20.736842105263158,10.294822946577812,106.55842105265229,59.00083677043287,2.9473684210526314,4.285516418067849,0.5358016763498362,0.17884886756668653,0.9087208127301653,0.026500000000000003,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08141 Fov_only Cell_005, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241122 Session_241122_005_171531)",-1.6049119553468596,0.7194215138783785,25.34937499999912,5.316629828600556,0.6666666666666666,0.699205898780101,24.852499999997946,5.657227125544416,316.7733333333359,65.37089672697104,31.8,10.864007854685427,131.86000000000294,110.1858154815442,2.3333333333333335,2.9589788028229527,0.6970343151777298,0.057035912506512916,0.8928142210512852,0.0335,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08141 Fov_only Cell_006, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241122 Session_241122_006_172846)",-1.157237537556994,0.42753385197064847,23.34000000000458,0.0,0.07142857142857142,0.25753937681885636,23.34000000000458,0.0,,,0.0,0.0,,,0.0,0.0,1.6736990154667672,-0.17023371650080502,1.220986855118592,,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08141 Fov_only Cell_007, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241122 Session_241122_007_174227)",-0.43427439678128815,0.20860608924201277,23.760312500019865,5.1990249893478175,1.0869565217391304,1.017799992236489,22.72750000001622,5.182346838067013,269.4009375000217,104.09578933334974,4.0,3.7532594530273458,164.84625000002495,116.39156954409445,2.090909090909091,2.9834252875312615,0.3267027761180619,0.11231771228356902,1.0223203271088024,0.0235,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08142 Fov_only Cell_001, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241120 Session_241120_001_164404)",-0.4531124495455788,0.23212330130877384,,,0.0,0.0,,,91.29000000007181,0.0,0.06666666666666667,0.24944382578492943,91.29000000007181,0.0,0.5,0.8660254037844386,1.5650069568515235,-0.45410083925283945,1.2582086659747842,0.0025,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08142 Fov_only Cell_002, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241120 Session_241120_002_165812)",-1.2769293935646824,0.613608828142747,22.530000000023165,0.4874935897041304,0.75,1.0103629710818451,20.870000000024902,1.241209087915911,282.73375000001977,91.21008266462557,3.1666666666666665,3.104656001699526,176.3650000000112,72.10725951663517,1.5555555555555556,3.3701668640229117,0.5763669640811437,0.0888662252930162,1.1531470930680126,0.0075,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08143 Fov_only Cell_002, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241119 Session_241119_002_165958)",-1.06442340169102,0.3394318737690226,23.156666666674635,1.298610368382582,1.75,1.3919410907075054,21.256666666682616,1.0422998075615055,325.1025000000087,39.27844908470528,25.75,6.359048670988452,136.1400000000117,72.00617595038716,4.625,3.42554740151118,0.782036540240108,0.07940265625991447,0.8465400114011907,0.026500000000000003,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08143 Fov_only Cell_003, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241119 Session_241119_003_170741)",-0.8326647577749929,0.31810377457037314,27.172500000001776,4.44837119066734,1.4,0.66332495807108,26.209999999997535,4.363553597698115,233.0625000000012,62.38314320592063,20.2,5.192301994298868,63.92999999999631,29.886082044992808,3.3,3.1,0.5324371762487042,0.08842688403460083,0.927776465259612,0.021500000000000002,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08143 Fov_only Cell_005, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241119 Session_241119_005_173048)",-1.125811316142342,0.3730886681218317,20.089999999996166,0.39999999999906777,0.5,0.5,20.089999999996166,0.39999999999906777,,,0.0,0.0,,,0.3333333333333333,0.4714045207910317,1.8773323956863743,-0.005370621824760512,1.0548896490420185,0.0315,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08145 Fov_only Cell_001, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241212 Session_241212_001_154801)",-0.8295785622218903,0.430868427156346,22.13999999992211,0.0,0.03125,0.17399263633843817,22.13999999992211,0.0,56.59000000002834,0.0,0.03125,0.17399263633843817,56.59000000002834,0.0,0.4666666666666667,0.6182412330330469,1.7587539004027004,0.003926284540285027,1.3929270835033865,0.0465,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08145 Fov_only Cell_002, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241212 Session_241212_002_164445)",-0.6444435750160928,0.2428122591869352,,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,2.2845991561121366,-0.032543698935438056,,,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08145 Fov_only Cell_003, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241212 Session_241212_003_170142)",-0.633404844916943,0.27016694143333164,25.63444444446361,4.30749956112593,2.7222222222222223,1.520436909267112,19.531666666682984,6.640014432712985,179.15250000001416,89.3828385257347,15.944444444444445,12.043773044017497,65.82888888890655,43.634477816525376,26.88888888888889,11.953097640773981,0.5166328218581514,0.12026841782645672,0.7044563975571357,0.0075,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08145 Fov_only Cell_004, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241212 Session_241212_004_171426)",-0.8121009198581416,0.36873261448239436,22.280909090919852,2.835875540771131,0.5454545454545454,0.5821022034029862,22.14909090910117,2.8054993221122473,257.7900000000135,91.80449367827114,3.227272727272727,1.8569725650741362,155.18761904762965,110.783820458058,4.181818181818182,4.858323351231777,0.44645796063947174,0.16626888420612862,0.9385452066373814,0.0235,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08146 Fov_only Cell_001, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241203 Session_241203_001_164511)",-1.7807558480125398,0.7871064755847706,,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.18153846153486836,0.363899175255038,1.850221650766298,0.009500000000000001,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08146 Fov_only Cell_002, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241203 Session_241203_002_172213)",-1.1973544217098473,0.5263755972927218,,,0.0,0.0,,,321.1900000001151,0.0,0.05,0.21794494717703364,321.1900000001151,0.0,0.0,0.0,2.5882352941054854,0.03599742855786648,1.9315566232711532,2.1135,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08217 Fov_only Cell_001, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241217 Session_241217_001_150519)",-1.2469169030189906,0.624217504837911,20.64416666667389,3.5327638102232304,1.6,0.48989794855663565,19.19333333334142,4.640957755551366,265.03166666668153,43.18564930108549,12.7,4.947389884238625,126.38166666667797,60.127464721946076,4.266666666666667,3.4247465437443525,2.4572015358684025,-0.061354266039562975,0.8816443900816497,0.0995,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08220 Fov_only Cell_008, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241218 Session_241218_008_165058)",-1.1472227442343081,0.266268859790948,19.627500000032683,1.423870166150597,0.7058823529411765,0.6655122646461624,19.295000000033724,1.7611714851381604,391.82124999999957,53.13269172257241,0.47058823529411764,1.0356951095093534,363.1275000000045,80.8681749438375,0.6153846153846154,0.737820234355803,2.2418455812964915,-0.026370507320252968,1.323025051426468,0.013500000000000002,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08220 Fov_only Cell_010, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_241218 Session_241218_010_172742)",-0.8505056954589597,0.1910994875125537,22.63200000001916,1.2664856888047904,1.4615384615384615,0.634323942402717,21.662000000021635,1.6349972476805683,378.4111538461708,68.87983114857727,1.4230769230769231,2.4046921588216286,331.2784615384754,102.48997353185491,2.230769230769231,2.6934063692325534,0.6239567917949762,0.09940143878803999,0.9392724047254377,0.0915,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08356 Fov_only Cell_003, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250131 Session_250131_003_151341)",-0.7603388985146953,0.3538517882692733,24.390000000039436,0.0,0.02127659574468085,0.14430489325798443,24.390000000039436,0.0,,,0.0,0.0,,,0.16666666666666666,0.372677996249965,2.3124024822682916,0.04972395011816525,1.4240445011699066,0.0155,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08356 Fov_only Cell_005, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250131 Session_250131_005_155231)",-0.6803868619472132,0.35804095048718143,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08356 Fov_only Cell_008, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250131 Session_250131_008_162502)",-0.4818491319966739,0.33341789545017664,23.27666666668888,6.502874578043916,1.2307692307692308,0.696568087549032,21.374444444466356,7.635027630174898,276.0448076923258,38.61994771490454,10.73076923076923,4.25221835595793,101.4592307692497,46.00441361963179,9.846153846153847,3.7384931939147283,1.6604207642216309,0.07369783354519056,0.862695611579827,0.0105,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08356 Fov_only Cell_009, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250131 Session_250131_009_163530)",-0.6506438641410365,0.3216686047709775,22.316973684229996,4.017320156042081,1.2439024390243902,0.5751134693927608,21.150526315807802,4.334275236788486,280.37974358976186,52.76769958188449,11.097560975609756,4.782105251510664,117.03102564104512,45.43896141344721,6.825,3.2317758276217114,1.339943831033422,0.10326748499455171,0.9838521576076266,0.0085,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08358 Fov_only Cell_001, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250128 Session_250128_001_161914)",-1.8770587338787337,0.7171201534941575,21.84681818184231,1.8424782874283179,1.36,0.7418894796396563,20.75363636366102,1.4850911984597577,184.81125000002407,80.407060975312,2.72,3.053129541961821,145.13250000002245,88.95772770675507,1.76,2.0450916849862746,1.1711462626792506,0.20378871682522878,1.1422603051530553,0.019500000000000003,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08358 Fov_only Cell_001, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250128 Session_250128_001_163652)",-1.057324637029533,0.6576000746382727,21.730277777779843,1.5510108462121455,0.625,0.5994789404140899,21.495555555558116,1.4088893270254326,141.75630434782983,96.26956142516542,1.71875,1.789454787777551,89.69869565217729,54.07697945516608,0.53125,0.8654614015078893,0.9195299220439469,0.16042222543688472,1.2516358510376966,0.0465,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08358 Fov_only Cell_003, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250128 Session_250128_003_171933)",-1.2249027005292477,0.6484831112403096,23.041785714288007,1.5616630411463803,1.5,1.284523257866513,20.954285714285195,3.2069360416895543,171.91187500001615,75.11140833528638,1.15,1.7399712641305316,98.50875000000414,45.53219285228301,2.6,2.244994432064365,0.8640860921707455,0.21550416536613226,1.12301300728138,0.0155,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08358 Fov_only Cell_004, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250128 Session_250128_004_173907)",-1.0687772401053186,0.36755656950377064,23.760833333338855,2.2842949617438713,1.4761904761904763,1.0056529562829941,21.337222222224266,5.178654700420508,281.739999999985,0.0,0.047619047619047616,0.21295885499998,281.739999999985,0.0,0.7368421052631579,1.6809178339654012,1.049743765728116,0.11521198187807957,1.0521076258569717,0.027500000000000004,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08358 Fov_only Cell_005, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250128 Session_250128_005_175107)",-0.9347853452296725,0.2249196453834813,25.025416666670353,2.1013626118278066,3.28,1.929144888285999,21.025416666670793,3.3928687212654554,89.32333333332565,57.931357848947314,0.12,0.32496153618543844,89.32333333332565,57.931357848947314,1.36,1.4934523762075578,0.5514652574975091,0.16169696720608512,1.0338409195927032,0.0025,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08359 Fov_only Cell_004, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250205 Session_250205_004_171850)",-1.4494288623740141,0.6455341951576024,19.705000000021755,2.9499709441613122,1.1346153846153846,0.9811462322172382,17.790000000018477,5.141775679934092,367.963076923117,101.91556929895104,2.0576923076923075,3.4995244816450617,286.29576923078685,112.72663439191973,14.115384615384615,8.592603810061673,1.2827309873649078,0.07582383696137146,0.8451068408991012,0.0055,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08359 Fov_only Cell_005, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250205 Session_250205_005_174144)",-1.2696466269597846,0.5744656715867447,19.476111111135058,5.281395689777003,1.04,0.8236504112789602,17.58166666669246,6.9729885590252545,283.1520000000222,61.54011013964926,5.88,4.150373477170458,181.6580000000272,86.64904255673642,9.0,5.912698199637793,0.8424106428828545,0.1405438028721256,0.8192278726910334,0.0645,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08541 Fov_only Cell_001, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250327 Session_250327_001_144206)",-0.6899935339893086,0.17402653287673414,23.17333333333238,1.0338708279513458,0.6,0.48989794855663565,23.17333333333238,1.0338708279513458,202.94999999999277,54.469747566882006,8.4,4.586937976471886,101.39999999999816,11.7993389645324,10.0,5.932958789676531,1.7367096755808493,0.03471538767143335,0.7350998813799838,0.1645,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08541 Fov_only Cell_002, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250327 Session_250327_002_144558)",-0.9369971143742933,0.4823583406307312,26.897142857178228,5.996989040445884,0.4117647058823529,0.4921529567847503,26.897142857178228,5.996989040445884,251.25911764708064,88.30048194918803,11.588235294117647,5.811336016578103,96.37529411766617,79.23871559057523,0.5882352941176471,1.2394886768062048,0.6579532266569438,0.13071828079992734,0.953017201137933,0.0305,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08541 Fov_only Cell_004, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250327 Session_250327_004_151338)",-0.9563898884288503,0.4484367630453743,23.790000000012412,1.534600925322987,0.7368421052631579,0.6359497880839248,23.402500000012576,1.2586575189462745,309.55184210527426,71.83631447165169,14.421052631578947,4.308080406248657,107.46894736843608,49.54106833247948,3.9473684210526314,3.252103517005349,0.6575128068131945,0.14072167556368928,0.9003548835509573,0.0165,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08541 Fov_only Cell_006, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250327 Session_250327_006_153945)",-1.5551047872563468,0.7460038199401761,19.510000000008176,1.355212160516407,0.46153846153846156,0.6343239424027171,19.23000000001025,0.9926731587074588,478.13999999999623,0.0,0.07692307692307693,0.26646935501059654,478.13999999999623,0.0,0.2857142857142857,0.4517539514526256,1.382524822694311,0.011609238904265082,1.2862753629498893,0.0125,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08543 Fov_only Cell_002, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250326 Session_250326_002_152046)",-2.2964699081366318,1.013842100440919,15.190000000018244,0.0,0.06666666666666667,0.24944382578492946,15.190000000018244,0.0,221.35250000001605,38.91031555062404,0.6,1.1430952132988164,197.50250000001301,39.39164529122741,0.8181818181818182,1.1922615498730909,1.6890775233739213,-0.02043249770462376,1.1360089157079554,0.006500000000000001,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08543 Fov_only Cell_003, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250326 Session_250326_003_152836)",-2.2355230407562074,0.8720469585530451,,,0.0,0.0,,,273.56777777778126,103.10521355261145,0.7083333333333334,1.059841445164742,247.42333333334048,102.97542047607092,0.7058823529411765,1.3179621472004752,2.241525351962412,-0.01586629318635508,1.1998013462264356,0.006500000000000001,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08543 Fov_only Cell_004, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250326 Session_250326_004_155940)",-0.16134443296156664,0.47016631839454925,21.87571428571695,2.005521714390541,1.2222222222222223,0.7856742013183862,20.61857142857499,3.1504939683841746,280.6455555555579,49.89406942292301,12.222222222222221,4.825344611246325,103.34555555556018,30.329353625776207,4.888888888888889,4.121608220220313,1.6237036295360698,-0.1669102337710917,0.9264087655713067,0.026500000000000003,SST_JUX
"(Cohort_SST_JUX Mice_JPCM08543 Fov_only Cell_005, Template_PassivePuff_JuxtaCellular_FromJS_202509 Day_250326 Session_250326_005_160854)",-2.1114238804465204,0.9299647333094652,22.291190476195766,3.0556103375888486,1.2,0.6928203230275509,21.549523809527823,2.900312751927024,287.0540000000051,65.28666635691263,7.2,3.63318042491699,126.07600000000274,72.02062693422633,2.28,2.358304475677388,0.5692964012225151,0.2226557971719079,0.9507064188129608,0.0305,SST_JUX
