time,details
13054560.340128,VerticalPuffOff
13056062.331646,WaterOn
13056112.563749,WaterOff
13072756.137565,BuzzerOn
13072856.294101,BuzzerOff
13074497.988214,VerticalPuffOn
13074998.604506,VerticalPuffOff
13076500.353097,WaterOn
13076550.517029,WaterOff
13091627.851262,BuzzerOn
13091728.112492,BuzzerOff
13093367.385885,VerticalPuffOn
13093868.085001,VerticalPuffOff
13095368.665623,WaterOn
13095418.793737,WaterOff
13110763.8028,BuzzerOn
13110864.233315,BuzzerOff
13112204.779147,BlankOn
13112705.378795,BlankOff
13114207.253193,NoWaterOn
13114257.467486,NoWaterOff
13131808.0902,BuzzerOn
13131908.315578,BuzzerOff
13133324.2142,VerticalPuffOn
13133824.392346,VerticalPuffOff
13135326.328584,WaterOn
13135376.451392,WaterOff
13148884.094985,BuzzerOn
13148984.340319,BuzzerOff
13150540.66101,VerticalPuffOn
13151040.954783,VerticalPuffOff
13152542.967836,WaterOn
13152593.247806,WaterOff
13167782.642526,BuzzerOn
13167882.924648,BuzzerOff
13169462.082859,VerticalPuffOn
13169962.733402,VerticalPuffOff
13171464.246884,WaterOn
13171514.434554,WaterOff
13186071.446455,BuzzerOn
13186171.676718,BuzzerOff
13187912.082306,VerticalPuffOn
13188412.685109,VerticalPuffOff
13189914.558902,WaterOn
13189964.711717,WaterOff
13206071.729357,BuzzerOn
13206171.914318,BuzzerOff
13207663.567993,VerticalPuffOn
13208164.205924,VerticalPuffOff
13209666.026419,WaterOn
13209716.260248,WaterOff
13224528.221035,BuzzerOn
13224628.426099,BuzzerOff
13225992.128351,VerticalPuffOn
13226492.290294,VerticalPuffOff
13227994.069818,WaterOn
13228044.218663,WaterOff
13241616.040704,BuzzerOn
13241716.223485,BuzzerOff
13243365.853425,BlankOn
13243866.495773,BlankOff
13245368.466793,NoWaterOn
13245418.584192,NoWaterOff
13259596.146921,BuzzerOn
13259696.344566,BuzzerOff
13261062.007025,VerticalPuffOn
13261562.615399,VerticalPuffOff
13263064.135595,WaterOn
13263114.315823,WaterOff
13276515.778979,BuzzerOn
13276616.11156,BuzzerOff
13278353.526338,VerticalPuffOn
13278854.119814,VerticalPuffOff
13280355.912048,NoWaterOn
13280406.127106,NoWaterOff
13298434.251654,BuzzerOn
13298534.650912,BuzzerOff
13299884.537967,VerticalPuffOn
13300385.127981,VerticalPuffOff
13301887.361161,WaterOn
13301937.559956,WaterOff
13316476.058614,BuzzerOn
13316576.201741,BuzzerOff
13318161.990423,VerticalPuffOn
13318662.603613,VerticalPuffOff
13320164.909096,WaterOn
13320215.139314,WaterOff
13332795.772683,BuzzerOn
13332895.977379,BuzzerOff
13334564.291683,VerticalPuffOn
13335064.895016,VerticalPuffOff
13336565.373439,WaterOn
13336615.510415,WaterOff
13353088.093049,BuzzerOn
13353188.288424,BuzzerOff
13354554.651087,VerticalPuffOn
13355055.269928,VerticalPuffOff
13356557.070446,WaterOn
13356607.209771,WaterOff
13372585.437056,BuzzerOn
13372685.623518,BuzzerOff
13374166.810114,VerticalPuffOn
13374667.411816,VerticalPuffOff
13376168.168105,NoWaterOn
13376218.377574,NoWaterOff
13389464.927699,BuzzerOn
13389565.172841,BuzzerOff
13390869.562827,VerticalPuffOn
13391370.199229,VerticalPuffOff
13392872.087709,NoWaterOn
13392922.311694,NoWaterOff
13407592.046615,BuzzerOn
13407692.323696,BuzzerOff
13409431.019573,VerticalPuffOn
13409931.642303,VerticalPuffOff
13411432.135995,WaterOn
13411482.274442,WaterOff
13425568.08365,BuzzerOn
13425668.256969,BuzzerOff
13427261.147722,VerticalPuffOn
13427761.748616,VerticalPuffOff
13429264.233762,NoWaterOn
13429314.41417,NoWaterOff
13446106.780313,BuzzerOn
13446206.981089,BuzzerOff
13447574.580737,VerticalPuffOn
13448075.183403,VerticalPuffOff
13449576.13054,WaterOn
13449626.261501,WaterOff
13464513.569437,BuzzerOn
13464613.81245,BuzzerOff
13465937.634618,VerticalPuffOn
13466438.275928,VerticalPuffOff
13467940.397759,NoWaterOn
13467990.723826,NoWaterOff
13482784.267245,BuzzerOn
13482884.478809,BuzzerOff
13484470.670376,BlankOn
13484971.400997,BlankOff
13486473.218883,NoWaterOn
13486523.420802,NoWaterOff
13502024.110685,BuzzerOn
13502124.348764,BuzzerOff
13503599.554616,VerticalPuffOn
13504100.112887,VerticalPuffOff
13505600.36385,WaterOn
13505650.515508,WaterOff
13518653.058861,BuzzerOn
13518753.271381,BuzzerOff
13520235.562836,VerticalPuffOn
13520736.048646,VerticalPuffOff
13522237.320744,WaterOn
13522287.481567,WaterOff
13538237.034855,BuzzerOn
13538337.336518,BuzzerOff
13539694.317915,BlankOn
13540194.979925,BlankOff
13541696.773769,NoWaterOn
13541746.978794,NoWaterOff
13555093.717498,BuzzerOn
13555194.043897,BuzzerOff
13556622.43014,VerticalPuffOn
13557122.568458,VerticalPuffOff
13558624.337069,NoWaterOn
13558674.487204,NoWaterOff
13576256.990787,BuzzerOn
13576357.201851,BuzzerOff
13577663.774281,BlankOn
13578164.364868,BlankOff
13579666.181697,NoWaterOn
13579716.380922,NoWaterOff
13595112.06326,BuzzerOn
13595212.205563,BuzzerOff
13596748.172205,VerticalPuffOn
13597248.477742,VerticalPuffOff
13598750.311724,WaterOn
13598800.564928,WaterOff
13614320.357959,BuzzerOn
13614420.541387,BuzzerOff
13615770.390093,VerticalPuffOn
13616271.012441,VerticalPuffOff
13617772.782986,NoWaterOn
13617822.915209,NoWaterOff
13630468.497781,BuzzerOn
13630568.74265,BuzzerOff
13632043.681729,VerticalPuffOn
13632544.276416,VerticalPuffOff
13634044.524429,WaterOn
13634094.617688,WaterOff
13650459.758297,BuzzerOn
13650560.088679,BuzzerOff
13651934.901806,VerticalPuffOn
13652435.06567,VerticalPuffOff
13653936.179805,WaterOn
13653986.319802,WaterOff
13670212.069789,BuzzerOn
13670312.263819,BuzzerOff
13671516.177985,VerticalPuffOn
13672016.773956,VerticalPuffOff
13673518.914046,WaterOn
13673569.097559,WaterOff
13690176.047172,BuzzerOn
13690276.277013,BuzzerOff
13691926.190444,VerticalPuffOn
13692426.361889,VerticalPuffOff
13693928.110182,WaterOn
13693978.250453,WaterOff
13706272.094805,BuzzerOn
13706372.342199,BuzzerOff
13707750.278599,VerticalPuffOn
13708250.917654,VerticalPuffOff
13709752.16594,WaterOn
13709802.32147,WaterOff
13724496.120801,BuzzerOn
13724596.33123,BuzzerOff
13725871.942334,VerticalPuffOn
13726372.61395,VerticalPuffOff
13727875.292654,WaterOn
13727925.461627,WaterOff
13745348.037002,BuzzerOn
13745448.237225,BuzzerOff
13746724.335062,VerticalPuffOn
13747224.60656,VerticalPuffOff
13748726.978525,WaterOn
13748777.134033,WaterOff
13766148.135155,BuzzerOn
13766248.471262,BuzzerOff
13767738.57828,BlankOn
13768239.174111,BlankOff
13769740.924398,NoWaterOn
13769791.074479,NoWaterOff
13784931.902237,BuzzerOn
13785032.149306,BuzzerOff
13786503.542089,VerticalPuffOn
13787004.091149,VerticalPuffOff
13788504.56998,WaterOn
13788554.813596,WaterOff
13803741.262244,BuzzerOn
13803841.454535,BuzzerOff
13805547.952462,VerticalPuffOn
13806048.322977,VerticalPuffOff
13807550.113713,WaterOn
13807600.271089,WaterOff
13821162.68454,BuzzerOn
13821263.034529,BuzzerOff
13822673.805471,BlankOn
13823174.424584,BlankOff
13824676.200291,NoWaterOn
13824726.393868,NoWaterOff
13836764.065306,BuzzerOn
13836864.330628,BuzzerOff
13838241.932662,BlankOn
13838742.555007,BlankOff
13840244.593498,NoWaterOn
13840294.822537,NoWaterOff
13855548.097926,BuzzerOn
13855648.303506,BuzzerOff
13856977.460239,VerticalPuffOn
13857478.05337,VerticalPuffOff
13858979.891464,WaterOn
13859030.04691,WaterOff
13874932.035111,BuzzerOn
13875032.27867,BuzzerOff
13876523.102306,VerticalPuffOn
13877023.71439,VerticalPuffOff
13878524.675785,WaterOn
13878574.829101,WaterOff
13893588.1823,BuzzerOn
13893688.584039,BuzzerOff
13895240.190086,VerticalPuffOn
13895740.786568,VerticalPuffOff
13897241.863062,NoWaterOn
13897292.033321,NoWaterOff
13913096.047949,BuzzerOn
13913196.195617,BuzzerOff
13914444.304907,BlankOn
13914944.983934,BlankOff
13916446.814739,NoWaterOn
13916496.970331,NoWaterOff
13931858.133347,BuzzerOn
13931958.298161,BuzzerOff
13933376.186631,BlankOn
13933876.826094,BlankOff
13935378.702353,NoWaterOn
13935428.973905,NoWaterOff
13948672.046244,BuzzerOn
13948772.211371,BuzzerOff
13949976.144459,VerticalPuffOn
13950476.738323,VerticalPuffOff
13951978.901944,NoWaterOn
13952029.066405,NoWaterOff
13967086.178453,BuzzerOn
13967186.427318,BuzzerOff
13968644.153687,VerticalPuffOn
13969144.761173,VerticalPuffOff
13970646.590979,WaterOn
13970696.758383,WaterOff
13985268.183999,BuzzerOn
13985368.398697,BuzzerOff
13986863.078446,VerticalPuffOn
13987363.751682,VerticalPuffOff
13988865.716667,NoWaterOn
13988915.93244,NoWaterOff
14004972.0681,BuzzerOn
14005072.233612,BuzzerOff
14006421.360966,VerticalPuffOn
14006921.95864,VerticalPuffOff
14008423.710346,WaterOn
14008473.906915,WaterOff
14025324.070969,BuzzerOn
14025424.291274,BuzzerOff
14026788.056137,VerticalPuffOn
14027288.688154,VerticalPuffOff
14028790.757498,NoWaterOn
14028840.925344,NoWaterOff
14041507.363027,BuzzerOn
14041607.608054,BuzzerOff
14043172.192761,VerticalPuffOn
14043672.847864,VerticalPuffOff
14045174.738841,WaterOn
14045224.888372,WaterOff
14059995.125727,BuzzerOn
14060095.376271,BuzzerOff
14061680.873391,VerticalPuffOn
14062181.468266,VerticalPuffOff
14063683.257984,WaterOn
14063733.45218,WaterOff
14078924.064898,BuzzerOn
14079024.555343,BuzzerOff
14080267.648336,VerticalPuffOn
14080768.26226,VerticalPuffOff
14082270.120068,WaterOn
14082320.538685,WaterOff
14094776.795208,BuzzerOn
14094877.092488,BuzzerOff
14096294.51536,VerticalPuffOn
14096795.130946,VerticalPuffOff
14098297.332695,NoWaterOn
14098347.490502,NoWaterOff
14111672.100887,BuzzerOn
14111772.299743,BuzzerOff
14113221.379984,VerticalPuffOn
14113721.963361,VerticalPuffOff
14115223.792526,WaterOn
14115273.975554,WaterOff
14132752.111584,BuzzerOn
14132852.448677,BuzzerOff
14134284.371768,VerticalPuffOn
14134784.97136,VerticalPuffOff
14136288.267127,WaterOn
14136338.457636,WaterOff
14151022.610457,BuzzerOn
14151122.818125,BuzzerOff
14152475.936937,VerticalPuffOn
14152976.609523,VerticalPuffOff
14154478.42443,WaterOn
14154528.575494,WaterOff
14171612.053925,BuzzerOn
14171712.240074,BuzzerOff
14172976.128596,VerticalPuffOn
14173476.341906,VerticalPuffOff
14174976.784968,WaterOn
14175026.920421,WaterOff
14192548.047418,BuzzerOn
14192648.235843,BuzzerOff
14194080.132904,VerticalPuffOn
14194580.751626,VerticalPuffOff
14196082.521295,WaterOn
14196132.71795,WaterOff
14213697.827421,BuzzerOn
14213798.059066,BuzzerOff
14215330.157849,VerticalPuffOn
14215830.315593,VerticalPuffOff
14217330.644568,WaterOn
14217380.819019,WaterOff
14232212.05176,BuzzerOn
14232312.245831,BuzzerOff
14233695.257961,VerticalPuffOn
14234195.893636,VerticalPuffOff
14235696.202282,WaterOn
14235746.29416,WaterOff
14253724.101816,BuzzerOn
14253824.243887,BuzzerOff
14255168.330717,VerticalPuffOn
14255668.95672,VerticalPuffOff
14257170.836969,WaterOn
14257221.054678,WaterOff
14272680.040386,BuzzerOn
14272780.317916,BuzzerOff
14274419.62002,VerticalPuffOn
14274920.082466,VerticalPuffOff
14276421.969035,WaterOn
14276472.107726,WaterOff
14286488.288024,task end
