time,details
8436968.248577,BuzzerOff
8438738.246975,VerticalPuffOn
8439238.917892,VerticalPuffOff
8440740.123516,WaterOn
8440780.254607,WaterOff
8456828.21749,BuzzerOn
8456928.465159,BuzzerOff
8458509.968263,VerticalPuffOn
8459010.7741,VerticalPuffOff
8460512.181692,WaterOn
8460552.302119,WaterOff
8476684.099857,BuzzerOn
8476784.353866,BuzzerOff
8478030.91185,VerticalPuffOn
8478531.102065,VerticalPuffOff
8480032.336535,WaterOn
8480072.525482,WaterOff
8494036.686862,BuzzerOn
8494136.901933,BuzzerOff
8495352.107933,VerticalPuffOn
8495852.829572,VerticalPuffOff
8497354.963256,WaterOn
8497395.218796,WaterOff
8513944.069355,BuzzerOn
8514044.3843,BuzzerOff
8515839.334603,VerticalPuffOn
8516340.132588,VerticalPuffOff
8517842.016315,WaterOn
8517882.234228,WaterOff
8534883.377924,BuzzerOn
8534983.62695,BuzzerOff
8536452.137763,BlankOn
8536952.319882,BlankOff
8538452.68062,NoWaterOn
8538492.84126,NoWaterOff
8555240.165545,BuzzerOn
8555340.482039,BuzzerOff
8556707.507076,VerticalPuffOn
8557208.114457,VerticalPuffOff
8558708.388282,WaterOn
8558748.554535,WaterOff
8576679.482219,BuzzerOn
8576779.72059,BuzzerOff
8578209.362571,VerticalPuffOn
8578709.5356,VerticalPuffOff
8580211.436055,WaterOn
8580251.597625,WaterOff
8596584.758867,BuzzerOn
8596685.01341,BuzzerOff
8597959.802173,VerticalPuffOn
8598460.080079,VerticalPuffOff
8599961.895372,WaterOn
8600002.169868,WaterOff
8612548.066024,BuzzerOn
8612648.311812,BuzzerOff
8614422.95271,VerticalPuffOn
8614923.72183,VerticalPuffOff
8616425.664035,WaterOn
8616465.867756,WaterOff
8630940.12372,BuzzerOn
8631040.36468,BuzzerOff
8632628.577699,BlankOn
8633129.182048,BlankOff
8634629.555481,NoWaterOn
8634669.702001,NoWaterOff
8648891.562158,BuzzerOn
8648991.777882,BuzzerOff
8650243.424451,VerticalPuffOn
8650744.101875,VerticalPuffOff
8652245.906526,WaterOn
8652286.074807,WaterOff
8666856.755482,BuzzerOn
8666956.935858,BuzzerOff
8668170.263382,VerticalPuffOn
8668670.944326,VerticalPuffOff
8670172.151051,WaterOn
8670212.303111,WaterOff
8684240.340845,BuzzerOn
8684340.531799,BuzzerOff
8685909.623332,BlankOn
8686410.24365,BlankOff
8687910.60956,NoWaterOn
8687950.846694,NoWaterOff
8705510.478709,BuzzerOn
8705610.720722,BuzzerOff
8707023.252547,VerticalPuffOn
8707523.842128,VerticalPuffOff
8709025.645318,WaterOn
8709065.869436,WaterOff
8721293.758217,BuzzerOn
8721393.942697,BuzzerOff
8723056.336412,VerticalPuffOn
8723556.949509,VerticalPuffOff
8725058.7286,WaterOn
8725098.856277,WaterOff
8737887.328574,BuzzerOn
8737987.651481,BuzzerOff
8739513.051746,BlankOn
8740013.66573,BlankOff
8741515.408722,NoWaterOn
8741555.544382,NoWaterOff
8753858.565906,BuzzerOn
8753958.761171,BuzzerOff
8755638.194695,VerticalPuffOn
8756138.362351,VerticalPuffOff
8757640.149519,WaterOn
8757680.457917,WaterOff
8770868.05906,BuzzerOn
8770968.292605,BuzzerOff
8772354.385756,VerticalPuffOn
8772854.977474,VerticalPuffOff
8774356.722597,WaterOn
8774396.864796,WaterOff
8791936.075571,BuzzerOn
8792036.303935,BuzzerOff
8793773.47923,VerticalPuffOn
8794274.079079,VerticalPuffOff
8795775.821129,WaterOn
8795815.951996,WaterOff
8808868.097524,BuzzerOn
8808968.330427,BuzzerOff
8810756.182788,VerticalPuffOn
8811256.817114,VerticalPuffOff
8812758.790962,WaterOn
8812799.075439,WaterOff
8828199.663837,BuzzerOn
8828299.869892,BuzzerOff
8829773.592332,VerticalPuffOn
8830273.769405,VerticalPuffOff
8831775.678413,WaterOn
8831815.91191,WaterOff
8844591.698519,BuzzerOn
8844691.872208,BuzzerOff
8846024.832895,VerticalPuffOn
8846525.476898,VerticalPuffOff
8848027.347965,WaterOn
8848067.694646,WaterOff
8861124.120559,BuzzerOn
8861224.398877,BuzzerOff
8862951.429603,BlankOn
8863452.059989,BlankOff
8864953.934429,NoWaterOn
8864994.238093,NoWaterOff
8882584.080809,BuzzerOn
8882684.2633,BuzzerOff
8884156.154195,VerticalPuffOn
8884656.803504,VerticalPuffOff
8886158.627085,WaterOn
8886198.849605,WaterOff
8898584.038088,BuzzerOn
8898684.284838,BuzzerOff
8899958.925278,VerticalPuffOn
8900459.602209,VerticalPuffOff
8901961.405139,WaterOn
8902004.556307,WaterOff
8917624.065525,BuzzerOn
8917724.234261,BuzzerOff
8919017.421192,VerticalPuffOn
8919518.066267,VerticalPuffOff
8921020.342506,WaterOn
8921060.550268,WaterOff
8935513.102188,BuzzerOn
8935613.339537,BuzzerOff
8937387.82268,VerticalPuffOn
8937888.563618,VerticalPuffOff
8939390.700248,WaterOn
8939430.926233,WaterOff
8952311.710851,BuzzerOn
8952412.155605,BuzzerOff
8953824.589007,VerticalPuffOn
8954325.189661,VerticalPuffOff
8955826.999478,WaterOn
8955867.226983,WaterOff
8969780.051404,BuzzerOn
8969880.202128,BuzzerOff
8971592.136144,VerticalPuffOn
8972092.28854,VerticalPuffOff
8973594.01867,WaterOn
8973634.156955,WaterOff
8990357.294556,BuzzerOn
8990457.720037,BuzzerOff
8992050.473825,VerticalPuffOn
8992551.075966,VerticalPuffOff
8994052.220811,WaterOn
8994092.475428,WaterOff
9011000.932034,BuzzerOn
9011101.14267,BuzzerOff
9012723.803368,VerticalPuffOn
9013224.395688,VerticalPuffOff
9014726.232703,WaterOn
9014766.415841,WaterOff
9029528.083587,BuzzerOn
9029628.332817,BuzzerOff
9030881.562968,VerticalPuffOn
9031382.184742,VerticalPuffOff
9032883.983919,WaterOn
9032924.199594,WaterOff
9046248.050026,BuzzerOn
9046348.260666,BuzzerOff
9047964.695953,VerticalPuffOn
9048465.341273,VerticalPuffOff
9049967.252716,WaterOn
9050007.415096,WaterOff
9065041.55698,BuzzerOn
9065141.81475,BuzzerOff
9066700.233344,VerticalPuffOn
9067200.871266,VerticalPuffOff
9068702.648556,WaterOn
9068742.78466,WaterOff
9086308.659668,BuzzerOn
9086408.923237,BuzzerOff
9088127.880839,VerticalPuffOn
9088628.464995,VerticalPuffOff
9090130.237669,WaterOn
9090170.379107,WaterOff
9103509.982242,BuzzerOn
9103610.199018,BuzzerOff
9105264.243812,BlankOn
9105764.397781,BlankOff
9107265.529103,NoWaterOn
9107305.708115,NoWaterOff
9120244.04272,BuzzerOn
9120344.231368,BuzzerOff
9121601.463095,VerticalPuffOn
9122102.073878,VerticalPuffOff
9123603.801193,WaterOn
9123643.934929,WaterOff
9140821.023844,BuzzerOn
9140921.212068,BuzzerOff
9142474.836773,VerticalPuffOn
9142975.529305,VerticalPuffOff
9144477.424108,WaterOn
9144517.640028,WaterOff
9161385.11146,BuzzerOn
9161485.360833,BuzzerOff
9162984.566933,VerticalPuffOn
9163485.18292,VerticalPuffOff
9164986.939882,WaterOn
9165027.072638,WaterOff
9179708.110957,BuzzerOn
9179808.349905,BuzzerOff
9181332.167487,VerticalPuffOn
9181832.344952,VerticalPuffOff
9183334.398061,WaterOn
9183374.537855,WaterOff
9200252.199882,BuzzerOn
9200352.418277,BuzzerOff
9202004.334269,VerticalPuffOn
9202504.949845,VerticalPuffOff
9204006.704837,WaterOn
9204046.844316,WaterOff
9219114.724725,BuzzerOn
9219215.032582,BuzzerOff
9220555.343802,VerticalPuffOn
9221055.504486,VerticalPuffOff
9222557.295425,WaterOn
9222597.465885,WaterOff
9239843.620963,BuzzerOn
9239943.807899,BuzzerOff
9241537.022959,VerticalPuffOn
9242037.615255,VerticalPuffOff
9243539.356125,WaterOn
9243579.489883,WaterOff
9260588.897077,BuzzerOn
9260689.122457,BuzzerOff
9262142.439282,VerticalPuffOn
9262643.042881,VerticalPuffOff
9264144.213229,WaterOn
9264184.420449,WaterOff
9280192.13652,BuzzerOn
9280292.409623,BuzzerOff
9281892.196809,BlankOn
9282392.837932,BlankOff
9283894.612677,NoWaterOn
9283934.747863,NoWaterOff
9298308.10204,BuzzerOn
9298408.231221,BuzzerOff
9299620.115832,VerticalPuffOn
9300120.697092,VerticalPuffOff
9301622.442985,WaterOn
9301662.624096,WaterOff
9314572.111224,BuzzerOn
9314672.340775,BuzzerOff
9316104.427998,VerticalPuffOn
9316605.025671,VerticalPuffOff
9318105.615472,WaterOn
9318145.731788,WaterOff
9330522.879435,BuzzerOn
9330623.082858,BuzzerOff
9332127.107848,VerticalPuffOn
9332627.714155,VerticalPuffOff
9334128.133474,WaterOn
9334168.247439,WaterOff
9347352.02978,BuzzerOn
9347452.225556,BuzzerOff
9348909.493962,VerticalPuffOn
9349409.6993,VerticalPuffOff
9350911.762344,WaterOn
9350951.962808,WaterOff
9368116.549104,BuzzerOn
9368216.649457,BuzzerOff
9369872.117457,VerticalPuffOn
9370372.71159,VerticalPuffOff
9371874.45464,WaterOn
9371914.596827,WaterOff
9387440.065779,BuzzerOn
9387540.331907,BuzzerOff
9388915.119531,BlankOn
9389415.807668,BlankOff
9390917.810932,NoWaterOn
9390957.979156,NoWaterOff
9404248.160901,BuzzerOn
9404348.403142,BuzzerOff
9405554.141685,BlankOn
9406054.742328,BlankOff
9407556.188653,NoWaterOn
9407596.343637,NoWaterOff
9421612.090168,BuzzerOn
9421712.319411,BuzzerOff
9422944.173584,BlankOn
9423444.335406,BlankOff
9424944.643618,NoWaterOn
9424984.782955,NoWaterOff
9442916.124228,BuzzerOn
9443016.44058,BuzzerOff
9444384.336429,BlankOn
9444885.15904,BlankOff
9446385.596896,NoWaterOn
9446425.796639,NoWaterOff
9461488.043645,BuzzerOn
9461588.297759,BuzzerOff
9463151.762589,BlankOn
9463652.081585,BlankOff
9465153.834133,NoWaterOn
9465193.990229,NoWaterOff
9482889.413507,BuzzerOn
9482989.611734,BuzzerOff
9484382.761708,VerticalPuffOn
9484883.451294,VerticalPuffOff
9486384.113933,WaterOn
9486424.240271,WaterOff
9500632.047281,BuzzerOn
9500732.250342,BuzzerOff
9502285.980957,VerticalPuffOn
9502786.664066,VerticalPuffOff
9504288.242848,WaterOn
9504328.396853,WaterOff
9519542.848526,BuzzerOn
9519643.078847,BuzzerOff
9521372.804965,VerticalPuffOn
9521873.436097,VerticalPuffOff
9523375.226591,WaterOn
9523415.365652,WaterOff
9540232.100472,BuzzerOn
9540332.249444,BuzzerOff
9541962.600627,VerticalPuffOn
9542463.207191,VerticalPuffOff
9543964.195897,WaterOn
9544004.364273,WaterOff
9560788.13163,BuzzerOn
9560888.460451,BuzzerOff
9562625.496294,VerticalPuffOn
9563126.274414,VerticalPuffOff
9564628.255392,WaterOn
9564668.474952,WaterOff
9579475.926967,BuzzerOn
9579576.192567,BuzzerOff
9580942.534192,BlankOn
9581443.200318,BlankOff
9582945.312859,NoWaterOn
9582985.505068,NoWaterOff
9599140.496727,BuzzerOn
9599240.806957,BuzzerOff
9600570.801366,VerticalPuffOn
9601071.44894,VerticalPuffOff
9602572.371755,WaterOn
9602612.579724,WaterOff
9616872.04446,BuzzerOn
9616972.276378,BuzzerOff
9618250.376564,BlankOn
9618750.986308,BlankOff
9620252.76158,NoWaterOn
9620292.906291,NoWaterOff
9636360.093643,BuzzerOn
9636460.361005,BuzzerOff
9637704.753831,VerticalPuffOn
9638204.87307,VerticalPuffOff
9639706.621704,WaterOn
9639746.769044,WaterOff
9654915.364448,BuzzerOn
9655015.546775,BuzzerOff
9656473.572663,VerticalPuffOn
9656974.298059,VerticalPuffOff
9658476.657247,WaterOn
9658516.88229,WaterOff
9676021.132616,BuzzerOn
9676121.319147,BuzzerOff
9677635.855634,BlankOn
9678136.118617,BlankOff
9679637.934639,NoWaterOn
9679678.068591,NoWaterOff
9697664.11242,BuzzerOn
9697764.364006,BuzzerOff
9699408.83983,BlankOn
9699909.503901,BlankOff
9701409.874294,NoWaterOn
9701450.024709,NoWaterOff
9714132.098054,BuzzerOn
9714232.190903,BuzzerOff
9715626.744672,BlankOn
9716127.4723,BlankOff
9717628.119899,NoWaterOn
9717668.236333,NoWaterOff
9732266.912615,BuzzerOn
9732367.180757,BuzzerOff
9733593.195872,VerticalPuffOn
9734093.799023,VerticalPuffOff
9735595.580831,WaterOn
9735635.758412,WaterOff
9748716.856157,BuzzerOn
9748817.060282,BuzzerOff
9750275.071914,VerticalPuffOn
9750775.78927,VerticalPuffOff
9752276.25659,WaterOn
9752316.456801,WaterOff
9768753.340731,BuzzerOn
9768853.605004,BuzzerOff
9770469.957331,VerticalPuffOn
9770970.61732,VerticalPuffOff
9772472.394161,WaterOn
9772512.551521,WaterOff
9786264.043451,BuzzerOn
9786364.253429,BuzzerOff
9787710.05821,VerticalPuffOn
9788210.647258,VerticalPuffOff
9789712.385921,WaterOn
9789752.533615,WaterOff
9806937.764102,BuzzerOn
9807037.956748,BuzzerOff
9808725.355522,VerticalPuffOn
9809225.955313,VerticalPuffOff
9810727.938145,WaterOn
9810768.232207,WaterOff
9825236.118878,BuzzerOn
9825336.423059,BuzzerOff
9826587.497216,VerticalPuffOn
9827088.167563,VerticalPuffOff
9828590.049756,WaterOn
9828630.231838,WaterOff
9842949.205907,BuzzerOn
9843049.384739,BuzzerOff
9844333.987367,VerticalPuffOn
9844834.609403,VerticalPuffOff
9846336.436103,WaterOn
9846376.594612,WaterOff
9863183.753721,BuzzerOn
9863284.107384,BuzzerOff
9865012.201289,VerticalPuffOn
9865512.800438,VerticalPuffOff
9867014.54635,WaterOn
9867054.686045,WaterOff
9883876.051335,BuzzerOn
9883976.214557,BuzzerOff
9885438.05409,VerticalPuffOn
9885938.252508,VerticalPuffOff
9887440.078758,WaterOn
9887480.269897,WaterOff
9902040.054225,BuzzerOn
9902140.346575,BuzzerOff
9903691.470132,VerticalPuffOn
9904192.059618,VerticalPuffOff
9905693.811931,WaterOn
9905733.953145,WaterOff
9918775.352223,BuzzerOn
9918875.596704,BuzzerOff
9920570.157162,VerticalPuffOn
9921070.920796,VerticalPuffOff
9922572.931349,WaterOn
9922613.118414,WaterOff
9939016.960258,BuzzerOn
9939117.191665,BuzzerOff
9940454.446613,VerticalPuffOn
9940955.042844,VerticalPuffOff
9942456.285621,WaterOn
9942496.478242,WaterOff
9952526.805344,task end
