time,details
10274728.710253,WaterOn
10274788.831092,WaterOff
10292204.034922,BuzzerOn
10292304.225766,BuzzerOff
10294000.183257,VerticalPuffOn
10294500.815132,VerticalPuffOff
10296002.594875,WaterOn
10296062.739051,WaterOff
10308785.987323,BuzzerOn
10308886.199227,BuzzerOff
10310584.139022,VerticalPuffOn
10311084.24103,VerticalPuffOff
10312586.137714,WaterOn
10312646.334578,WaterOff
10327236.866857,BuzzerOn
10327337.084082,BuzzerOff
10328989.904494,BlankOn
10329490.673522,BlankOff
10330992.931813,NoWaterOn
10331053.110923,NoWaterOff
10347594.051708,BuzzerOn
10347694.249182,BuzzerOff
10349377.581043,VerticalPuffOn
10349877.896115,VerticalPuffOff
10351379.93783,NoWaterOn
10351440.179146,NoWaterOff
10368124.082031,BuzzerOn
10368224.377195,BuzzerOff
10369780.26784,VerticalPuffOn
10370280.419874,VerticalPuffOff
10371782.255343,NoWaterOn
10371842.425775,NoWaterOff
10389712.200715,BuzzerOn
10389812.443886,BuzzerOff
10391351.934954,VerticalPuffOn
10391852.07593,VerticalPuffOff
10393353.816168,WaterOn
10393413.962346,WaterOff
10405844.409483,BuzzerOn
10405944.595587,BuzzerOff
10407654.041393,VerticalPuffOn
10408154.709827,VerticalPuffOff
10409656.167664,WaterOn
10409716.334788,WaterOff
10425683.316937,BuzzerOn
10425783.539286,BuzzerOff
10427045.921212,BlankOn
10427546.585934,BlankOff
10429048.201482,NoWaterOn
10429108.43735,NoWaterOff
10442508.07185,BuzzerOn
10442608.209076,BuzzerOff
10444002.308018,VerticalPuffOn
10444503.005041,VerticalPuffOff
10446004.798565,WaterOn
10446064.965047,WaterOff
10460523.569249,BuzzerOn
10460623.815312,BuzzerOff
10462414.187799,VerticalPuffOn
10462914.332895,VerticalPuffOff
10464416.108439,NoWaterOn
10464476.258888,NoWaterOff
10480481.600558,BuzzerOn
10480581.98353,BuzzerOff
10482328.13543,VerticalPuffOn
10482828.770636,VerticalPuffOff
10484329.114268,WaterOn
10484389.300164,WaterOff
10498176.071287,BuzzerOn
10498276.287138,BuzzerOff
10499824.160353,VerticalPuffOn
10500324.756026,VerticalPuffOff
10501825.0203,WaterOn
10501885.160459,WaterOff
10516813.998679,BuzzerOn
10516914.184961,BuzzerOff
10518269.401083,VerticalPuffOn
10518769.991148,VerticalPuffOff
10520271.71909,WaterOn
10520331.8614,WaterOff
10532918.875331,BuzzerOn
10533019.074672,BuzzerOff
10534657.271482,VerticalPuffOn
10535157.412428,VerticalPuffOff
10536657.84401,WaterOn
10536718.006414,WaterOff
10552234.930123,BuzzerOn
10552335.310112,BuzzerOff
10553864.462974,BlankOn
10554365.042544,BlankOff
10555865.319695,NoWaterOn
10555925.442713,NoWaterOff
10569608.102026,BuzzerOn
10569708.337782,BuzzerOff
10571496.216477,VerticalPuffOn
10571996.842176,VerticalPuffOff
10573498.786926,WaterOn
10573559.059611,WaterOff
10591219.280629,BuzzerOn
10591319.478261,BuzzerOff
10592854.267602,VerticalPuffOn
10593354.948656,VerticalPuffOff
10594857.193486,NoWaterOn
10594917.606578,NoWaterOff
10611245.925458,BuzzerOn
10611346.141852,BuzzerOff
10612832.274946,VerticalPuffOn
10613332.856671,VerticalPuffOff
10614834.640219,WaterOn
10614894.791652,WaterOff
10632885.619981,BuzzerOn
10632985.832583,BuzzerOff
10634261.650416,VerticalPuffOn
10634762.325568,VerticalPuffOff
10636264.318156,WaterOn
10636324.515572,WaterOff
10652756.125912,BuzzerOn
10652856.353295,BuzzerOff
10654225.398551,VerticalPuffOn
10654726.085925,VerticalPuffOff
10656226.394602,NoWaterOn
10656286.553596,NoWaterOff
10672052.700093,BuzzerOn
10672153.159828,BuzzerOff
10673914.500556,VerticalPuffOn
10674415.206132,VerticalPuffOff
10675917.898872,WaterOn
10675978.160513,WaterOff
10690656.033502,BuzzerOn
10690756.178672,BuzzerOff
10692430.258513,BlankOn
10692930.944088,BlankOff
10694432.285254,NoWaterOn
10694492.452288,NoWaterOff
10712208.133281,BuzzerOn
10712308.334917,BuzzerOff
10714044.825014,VerticalPuffOn
10714544.95147,VerticalPuffOff
10716045.230229,NoWaterOn
10716105.381599,NoWaterOff
10731048.290318,BuzzerOn
10731148.624751,BuzzerOff
10732629.791445,VerticalPuffOn
10733129.941545,VerticalPuffOff
10734630.246979,WaterOn
10734690.380999,WaterOff
10748584.115504,BuzzerOn
10748684.335534,BuzzerOff
10750194.874191,VerticalPuffOn
10750695.47774,VerticalPuffOff
10752197.681881,WaterOn
10752257.838995,WaterOff
10765952.033735,BuzzerOn
10766052.29134,BuzzerOff
10767604.173337,BlankOn
10768104.815768,BlankOff
10769606.94008,NoWaterOn
10769667.102158,NoWaterOff
10783120.240402,BuzzerOn
10783220.520936,BuzzerOff
10784583.556674,VerticalPuffOn
10785084.278727,VerticalPuffOff
10786586.356169,WaterOn
10786646.534693,WaterOff
10798681.483334,BuzzerOn
10798781.722056,BuzzerOff
10800028.281864,VerticalPuffOn
10800528.992762,VerticalPuffOff
10802031.113754,WaterOn
10802091.253484,WaterOff
10816145.978294,BuzzerOn
10816246.160556,BuzzerOff
10817758.229534,VerticalPuffOn
10818258.837687,VerticalPuffOff
10819760.474854,NoWaterOn
10819821.041595,NoWaterOff
10831962.742657,BuzzerOn
10832063.015049,BuzzerOff
10833655.766982,VerticalPuffOn
10834156.418033,VerticalPuffOff
10835658.9194,WaterOn
10835719.216203,WaterOff
10850148.037334,BuzzerOn
10850248.281674,BuzzerOff
10851625.324279,VerticalPuffOn
10852125.910343,VerticalPuffOff
10853627.737368,WaterOn
10853687.901694,WaterOff
10867252.068026,BuzzerOn
10867352.303257,BuzzerOff
10868556.267414,BlankOn
10869056.86621,BlankOff
10870558.914318,NoWaterOn
10870619.135274,NoWaterOff
10885476.05728,BuzzerOn
10885576.162737,BuzzerOff
10887270.081323,BlankOn
10887770.257176,BlankOff
10889272.037452,NoWaterOn
10889332.204132,NoWaterOff
10903912.307978,BuzzerOn
10904012.522269,BuzzerOff
10905469.373114,VerticalPuffOn
10905969.974376,VerticalPuffOff
10907471.776424,WaterOn
10907531.94179,WaterOff
10923672.091748,BuzzerOn
10923772.358873,BuzzerOff
10925164.210661,VerticalPuffOn
10925664.797305,VerticalPuffOff
10927165.330021,WaterOn
10927225.451278,WaterOff
10940728.084652,BuzzerOn
10940828.256985,BuzzerOff
10942454.139347,VerticalPuffOn
10942954.254917,VerticalPuffOff
10944455.997044,WaterOn
10944516.166451,WaterOff
10960160.708785,BuzzerOn
10960260.977563,BuzzerOff
10961823.807347,VerticalPuffOn
10962324.195384,VerticalPuffOff
10963826.843024,WaterOn
10963888.181353,WaterOff
10977710.255768,BuzzerOn
10977810.472086,BuzzerOff
10979204.159138,BlankOn
10979704.798308,BlankOff
10981206.572213,NoWaterOn
10981266.728899,NoWaterOff
10993723.413187,BuzzerOn
10993823.598525,BuzzerOff
10995523.920514,BlankOn
10996024.54597,BlankOff
10997526.331139,NoWaterOn
10997586.490882,NoWaterOff
11011328.052524,BuzzerOn
11011428.327843,BuzzerOff
11012681.380234,VerticalPuffOn
11013182.044586,VerticalPuffOff
11014683.979628,NoWaterOn
11014744.309016,NoWaterOff
11029776.049917,BuzzerOn
11029876.225759,BuzzerOff
11031442.215289,VerticalPuffOn
11031942.810985,VerticalPuffOff
11033444.553333,WaterOn
11033504.695226,WaterOff
11046900.085811,BuzzerOn
11047000.336079,BuzzerOff
11048394.796981,BlankOn
11048895.399629,BlankOff
11050397.230942,NoWaterOn
11050457.387206,NoWaterOff
11065212.051752,BuzzerOn
11065312.241208,BuzzerOff
11067111.061403,VerticalPuffOn
11067611.673207,VerticalPuffOff
11069113.842388,WaterOn
11069173.981858,WaterOff
11086608.033172,BuzzerOn
11086708.154926,BuzzerOff
11088378.556814,BlankOn
11088879.183977,BlankOff
11090380.260132,NoWaterOn
11090440.436027,NoWaterOff
11105080.08582,BuzzerOn
11105180.442497,BuzzerOff
11106707.028383,VerticalPuffOn
11107207.69022,VerticalPuffOff
11108709.739025,NoWaterOn
11108769.898829,NoWaterOff
11123624.182045,BuzzerOn
11123724.565001,BuzzerOff
11125138.498095,VerticalPuffOn
11125639.150717,VerticalPuffOff
11127141.501888,WaterOn
11127201.662471,WaterOff
11139916.064429,BuzzerOn
11140016.3175,BuzzerOff
11141284.182088,VerticalPuffOn
11141784.820474,VerticalPuffOff
11143287.415752,NoWaterOn
11143347.726499,NoWaterOff
11161268.032803,BuzzerOn
11161368.268968,BuzzerOff
11162989.231194,VerticalPuffOn
11163489.857311,VerticalPuffOff
11164991.715162,WaterOn
11165051.872172,WaterOff
11179508.042721,BuzzerOn
11179608.262351,BuzzerOff
11181111.679355,VerticalPuffOn
11181612.317014,VerticalPuffOff
11183114.517821,NoWaterOn
11183174.689998,NoWaterOff
11196984.160137,BuzzerOn
11197084.34801,BuzzerOff
11198668.175042,VerticalPuffOn
11199168.809744,VerticalPuffOff
11200670.701167,WaterOn
11200730.841494,WaterOff
11218584.101057,BuzzerOn
11218684.29469,BuzzerOff
11220325.040096,VerticalPuffOn
11220825.287072,VerticalPuffOff
11222327.443787,WaterOn
11222387.645947,WaterOff
11239088.560621,BuzzerOn
11239188.768848,BuzzerOff
11240909.765291,VerticalPuffOn
11241410.465912,VerticalPuffOff
11242913.274263,WaterOn
11242973.489719,WaterOff
11258255.376197,BuzzerOn
11258355.598073,BuzzerOff
11259818.415408,VerticalPuffOn
11260319.101813,VerticalPuffOff
11261820.91894,WaterOn
11261881.117787,WaterOff
11278868.127063,BuzzerOn
11278968.383402,BuzzerOff
11280246.35835,VerticalPuffOn
11280746.943929,VerticalPuffOff
11282248.261231,NoWaterOn
11282308.447856,NoWaterOff
11300160.088213,BuzzerOn
11300260.299147,BuzzerOff
11301972.119657,VerticalPuffOn
11302472.736593,VerticalPuffOff
11303974.556421,WaterOn
11304034.762417,WaterOff
11317368.030775,BuzzerOn
11317468.290912,BuzzerOff
11319226.505198,VerticalPuffOn
11319727.088769,VerticalPuffOff
11321228.177272,WaterOn
11321288.290622,WaterOff
11335013.509766,BuzzerOn
11335113.692369,BuzzerOff
11336360.595596,VerticalPuffOn
11336861.377667,VerticalPuffOff
11338363.6959,NoWaterOn
11338423.845991,NoWaterOff
11353364.076134,BuzzerOn
11353464.321736,BuzzerOff
11354778.880218,VerticalPuffOn
11355279.529741,VerticalPuffOff
11356781.747915,WaterOn
11356841.969338,WaterOff
11372920.051109,BuzzerOn
11373020.162344,BuzzerOff
11374784.537929,VerticalPuffOn
11375285.133475,VerticalPuffOff
11376787.021706,WaterOn
11376847.162076,WaterOff
11393228.050375,BuzzerOn
11393328.3602,BuzzerOff
11394828.257722,VerticalPuffOn
11395328.94516,VerticalPuffOff
11396830.880552,WaterOn
11396891.129642,WaterOff
11411067.818866,BuzzerOn
11411168.064526,BuzzerOff
11412844.97018,VerticalPuffOn
11413345.593975,VerticalPuffOff
11414847.396918,WaterOn
11414907.595158,WaterOff
11431976.144767,BuzzerOn
11432076.3198,BuzzerOff
11433298.360111,VerticalPuffOn
11433798.553918,VerticalPuffOff
11435300.180081,WaterOn
11435360.405524,WaterOff
11449192.039201,BuzzerOn
11449292.222827,BuzzerOff
11450722.207921,VerticalPuffOn
11451222.808539,VerticalPuffOff
11452724.186549,WaterOn
11452784.425974,WaterOff
11465044.113979,BuzzerOn
11465144.255533,BuzzerOff
11466575.559906,VerticalPuffOn
11467076.161268,VerticalPuffOff
11468578.007927,NoWaterOn
11468638.158206,NoWaterOff
11483673.969049,BuzzerOn
11483774.20586,BuzzerOff
11485040.26293,VerticalPuffOn
11485540.881054,VerticalPuffOff
11487042.778704,WaterOn
11487103.011408,WaterOff
11503177.630667,BuzzerOn
11503277.881961,BuzzerOff
11505074.806721,VerticalPuffOn
11505575.428959,VerticalPuffOff
11507077.702798,WaterOn
11507137.887484,WaterOff
11517156.099301,task end
