time,details
11420263.884929,BuzzerOff
11421658.414888,BlankOn
11422058.591604,BlankOff
11423560.343765,NoWaterOn
11423600.483977,NoWaterOff
11440948.056312,BuzzerOn
11441048.29579,BuzzerOff
11442720.157791,VerticalPuffOn
11443120.695326,VerticalPuffOff
11444621.033794,WaterOn
11444661.191396,WaterOff
11457036.045837,BuzzerOn
11457136.292058,BuzzerOff
11458725.818185,VerticalPuffOn
11459126.0204,VerticalPuffOff
11460626.402805,WaterOn
11460666.577037,WaterOff
11476052.08803,BuzzerOn
11476152.354624,BuzzerOff
11477458.395386,VerticalPuffOn
11477858.909549,VerticalPuffOff
11479360.134713,WaterOn
11479400.269761,WaterOff
11491612.055999,BuzzerOn
11491712.370519,BuzzerOff
11493054.915181,VerticalPuffOn
11493455.481369,VerticalPuffOff
11494957.382788,WaterOn
11494997.570633,WaterOff
11507824.064168,BuzzerOn
11507924.203972,BuzzerOff
11509396.297803,VerticalPuffOn
11509796.833685,VerticalPuffOff
11511298.736854,WaterOn
11511338.95805,WaterOff
11529198.049168,BuzzerOn
11529298.253991,BuzzerOff
11530776.225155,VerticalPuffOn
11531176.437718,VerticalPuffOff
11532676.735804,WaterOn
11532716.88365,WaterOff
11549520.32653,BuzzerOn
11549620.577206,BuzzerOff
11551168.143128,BlankOn
11551568.727285,BlankOff
11553070.515653,NoWaterOn
11553110.657223,NoWaterOff
11566416.058747,BuzzerOn
11566516.270684,BuzzerOff
11567863.442386,VerticalPuffOn
11568263.941959,VerticalPuffOff
11569766.30936,WaterOn
11569806.560873,WaterOff
11586808.492018,BuzzerOn
11586908.731142,BuzzerOff
11588226.954629,VerticalPuffOn
11588627.590134,VerticalPuffOff
11590128.331261,WaterOn
11590168.676588,WaterOff
11603126.229066,BuzzerOn
11603226.463989,BuzzerOff
11604598.999639,VerticalPuffOn
11604999.494448,VerticalPuffOff
11606500.280079,WaterOn
11606540.446095,WaterOff
11619477.058971,BuzzerOn
11619577.349579,BuzzerOff
11621094.591685,VerticalPuffOn
11621495.117777,VerticalPuffOff
11622996.969337,WaterOn
11623037.147816,WaterOff
11637769.025632,BuzzerOn
11637869.351574,BuzzerOff
11639436.746555,VerticalPuffOn
11639837.360708,VerticalPuffOff
11641339.307382,WaterOn
11641379.46077,WaterOff
11655208.049572,BuzzerOn
11655308.239129,BuzzerOff
11657103.273338,VerticalPuffOn
11657503.445523,VerticalPuffOff
11659005.212798,WaterOn
11659045.35876,WaterOff
11676211.694984,BuzzerOn
11676311.906135,BuzzerOff
11677917.089747,VerticalPuffOn
11678317.752967,VerticalPuffOff
11679819.749559,WaterOn
11679859.977076,WaterOff
11692076.063611,BuzzerOn
11692176.272375,BuzzerOff
11693800.729504,VerticalPuffOn
11694201.265565,VerticalPuffOff
11695703.146474,WaterOn
11695743.321937,WaterOff
11712312.402305,BuzzerOn
11712412.603238,BuzzerOff
11714013.370883,BlankOn
11714413.89245,BlankOff
11715915.70218,NoWaterOn
11715955.914754,NoWaterOff
11728055.060592,BuzzerOn
11728155.333913,BuzzerOff
11729688.129494,VerticalPuffOn
11730088.713843,VerticalPuffOff
11731590.560348,WaterOn
11731630.700776,WaterOff
11748592.038218,BuzzerOn
11748692.279522,BuzzerOff
11749950.756801,VerticalPuffOn
11750351.316656,VerticalPuffOff
11751852.130924,WaterOn
11751892.249779,WaterOff
11768659.377233,BuzzerOn
11768759.557632,BuzzerOff
11769977.708373,VerticalPuffOn
11770377.863519,VerticalPuffOff
11771878.13154,WaterOn
11771918.238821,WaterOff
11787464.146984,BuzzerOn
11787564.495234,BuzzerOff
11789316.286596,VerticalPuffOn
11789716.871535,VerticalPuffOff
11791218.712176,WaterOn
11791258.876531,WaterOff
11808271.440949,BuzzerOn
11808371.680128,BuzzerOff
11810092.248975,VerticalPuffOn
11810492.419223,VerticalPuffOff
11811994.188459,WaterOn
11812034.332222,WaterOff
11824924.069908,BuzzerOn
11825024.313551,BuzzerOff
11826754.805604,VerticalPuffOn
11827155.349294,VerticalPuffOff
11828657.167673,WaterOn
11828697.333418,WaterOff
11842112.060774,BuzzerOn
11842212.286622,BuzzerOff
11843446.301109,VerticalPuffOn
11843846.802915,VerticalPuffOff
11845348.562903,WaterOn
11845388.714852,WaterOff
11857441.281669,BuzzerOn
11857541.564683,BuzzerOff
11858891.179118,BlankOn
11859291.371989,BlankOff
11860793.173804,NoWaterOn
11860833.345456,NoWaterOff
11874304.075329,BuzzerOn
11874404.333548,BuzzerOff
11876056.57312,VerticalPuffOn
11876457.195764,VerticalPuffOff
11877957.484584,WaterOn
11877997.612071,WaterOff
11894119.928252,BuzzerOn
11894220.145213,BuzzerOff
11895539.589413,VerticalPuffOn
11895940.062101,VerticalPuffOff
11897442.019388,WaterOn
11897482.178615,WaterOff
11910866.553497,BuzzerOn
11910966.893328,BuzzerOff
11912578.668598,BlankOn
11912979.186993,BlankOff
11914480.973721,NoWaterOn
11914521.151338,NoWaterOff
11929676.072067,BuzzerOn
11929776.263549,BuzzerOff
11931271.689481,VerticalPuffOn
11931672.132214,VerticalPuffOff
11933172.749126,WaterOn
11933212.921724,WaterOff
11945880.098175,BuzzerOn
11945980.362935,BuzzerOff
11947705.885524,VerticalPuffOn
11948106.533497,VerticalPuffOff
11949608.17868,WaterOn
11949648.383112,WaterOff
11963177.144252,BuzzerOn
11963277.32781,BuzzerOff
11964734.162674,BlankOn
11965134.725392,BlankOff
11966636.547306,NoWaterOn
11966676.755053,NoWaterOff
11981268.098855,BuzzerOn
11981368.341246,BuzzerOff
11982833.038997,BlankOn
11983233.554608,BlankOff
11984735.454643,NoWaterOn
11984775.626076,NoWaterOff
12000000.056252,BuzzerOn
12000100.266719,BuzzerOff
12001341.659706,BlankOn
12001742.300207,BlankOff
12003244.300753,NoWaterOn
12003284.556648,NoWaterOff
12020295.140962,BuzzerOn
12020395.382966,BuzzerOff
12021712.137255,VerticalPuffOn
12022112.555024,VerticalPuffOff
12023612.865279,WaterOn
12023653.043565,WaterOff
12038314.052022,BuzzerOn
12038414.293157,BuzzerOff
12039732.174657,VerticalPuffOn
12040132.688223,VerticalPuffOff
12041633.078932,WaterOn
12041673.286921,WaterOff
12058259.765341,BuzzerOn
12058359.97244,BuzzerOff
12059624.516182,VerticalPuffOn
12060025.017899,VerticalPuffOff
12061526.77691,WaterOn
12061566.918474,WaterOff
12077360.045273,BuzzerOn
12077460.23667,BuzzerOff
12079126.673356,VerticalPuffOn
12079527.174039,VerticalPuffOff
12081029.549438,WaterOn
12081069.844722,WaterOff
12094705.646547,BuzzerOn
12094805.846481,BuzzerOff
12096018.747921,BlankOn
12096419.252218,BlankOff
12097921.023322,NoWaterOn
12097961.345903,NoWaterOff
12110776.079762,BuzzerOn
12110876.338418,BuzzerOff
12112090.487175,VerticalPuffOn
12112491.083417,VerticalPuffOff
12113993.009823,WaterOn
12114033.397828,WaterOff
12129704.076409,BuzzerOn
12129804.214253,BuzzerOff
12131136.364481,VerticalPuffOn
12131536.995039,VerticalPuffOff
12133038.974343,WaterOn
12133079.253665,WaterOff
12145936.125076,BuzzerOn
12146036.506193,BuzzerOff
12147468.179099,BlankOn
12147868.777382,BlankOff
12149370.640751,NoWaterOn
12149410.790465,NoWaterOff
12164203.784565,BuzzerOn
12164303.97265,BuzzerOff
12165741.701935,VerticalPuffOn
12166142.260628,VerticalPuffOff
12167644.288855,WaterOn
12167684.446421,WaterOff
12184568.065337,BuzzerOn
12184668.295218,BuzzerOff
12186398.872889,VerticalPuffOn
12186799.379141,VerticalPuffOff
12188300.133993,WaterOn
12188340.282485,WaterOff
12205848.475629,BuzzerOn
12205948.674381,BuzzerOff
12207360.093736,VerticalPuffOn
12207760.631935,VerticalPuffOff
12209262.424037,WaterOn
12209302.650287,WaterOff
12224423.824795,BuzzerOn
12224524.109453,BuzzerOff
12225842.649652,VerticalPuffOn
12226242.900914,VerticalPuffOff
12227744.743374,WaterOn
12227784.880552,WaterOff
12243048.203461,BuzzerOn
12243148.502953,BuzzerOff
12244922.177406,VerticalPuffOn
12245322.288376,VerticalPuffOff
12246824.117344,WaterOn
12246864.2738,WaterOff
12259799.424639,BuzzerOn
12259899.641559,BuzzerOff
12261608.543956,VerticalPuffOn
12262009.12179,VerticalPuffOff
12263511.071281,WaterOn
12263551.259847,WaterOff
12281452.050715,BuzzerOn
12281552.23171,BuzzerOff
12283041.934264,VerticalPuffOn
12283442.469879,VerticalPuffOff
12284944.140568,WaterOn
12284984.300042,WaterOff
12299962.181617,BuzzerOn
12300062.421409,BuzzerOff
12301308.236608,VerticalPuffOn
12301708.743643,VerticalPuffOff
12303210.538187,WaterOn
12303250.713884,WaterOff
12319068.039838,BuzzerOn
12319168.197184,BuzzerOff
12320543.861751,VerticalPuffOn
12320944.455013,VerticalPuffOff
12322446.311898,WaterOn
12322486.466565,WaterOff
12337320.048818,BuzzerOn
12337420.244325,BuzzerOff
12338738.58406,BlankOn
12339139.095788,BlankOff
12340640.844182,NoWaterOn
12340680.990726,NoWaterOff
12354146.423245,BuzzerOn
12354246.627377,BuzzerOff
12355473.483284,VerticalPuffOn
12355873.599793,VerticalPuffOff
12357375.437651,WaterOn
12357415.646624,WaterOff
12370318.557954,BuzzerOn
12370418.901445,BuzzerOff
12371753.881095,VerticalPuffOn
12372154.44103,VerticalPuffOff
12373656.191345,WaterOn
12373696.364305,WaterOff
12388942.168384,BuzzerOn
12389042.500519,BuzzerOff
12390679.725482,VerticalPuffOn
12391080.073808,VerticalPuffOff
12392582.003299,WaterOn
12392622.149506,WaterOff
12409216.089201,BuzzerOn
12409316.225317,BuzzerOff
12410673.999009,VerticalPuffOn
12411074.570532,VerticalPuffOff
12412576.369117,WaterOn
12412616.552254,WaterOff
12429276.053676,BuzzerOn
12429376.241544,BuzzerOff
12431042.967988,VerticalPuffOn
12431443.472657,VerticalPuffOff
12432945.371235,WaterOn
12432985.660412,WaterOff
12447768.101957,BuzzerOn
12447868.346133,BuzzerOff
12449407.531536,BlankOn
12449808.242452,BlankOff
12451310.215755,NoWaterOn
12451350.415605,NoWaterOff
12463916.055883,BuzzerOn
12464016.301753,BuzzerOff
12465740.182002,VerticalPuffOn
12466140.690332,VerticalPuffOff
12467642.459768,WaterOn
12467682.60529,WaterOff
12483112.101481,BuzzerOn
12483212.355863,BuzzerOff
12484788.10984,VerticalPuffOn
12485188.882135,VerticalPuffOff
12486690.876251,WaterOn
12486731.041074,WaterOff
12500666.053112,BuzzerOn
12500766.262023,BuzzerOff
12502527.196399,VerticalPuffOn
12502927.685425,VerticalPuffOff
12504428.18189,WaterOn
12504468.335642,WaterOff
12517224.192675,BuzzerOn
12517324.491537,BuzzerOff
12518571.970436,VerticalPuffOn
12518972.593253,VerticalPuffOff
12520474.513171,WaterOn
12520514.72287,WaterOff
12537894.819837,BuzzerOn
12537995.13658,BuzzerOff
12539733.689688,VerticalPuffOn
12540134.334493,VerticalPuffOff
12541636.182819,WaterOn
12541676.395486,WaterOff
12557413.97565,BuzzerOn
12557514.213275,BuzzerOff
12558930.107158,VerticalPuffOn
12559330.215995,VerticalPuffOff
12560831.981283,WaterOn
12560872.165954,WaterOff
12578884.052895,BuzzerOn
12578984.200626,BuzzerOff
12580233.700927,BlankOn
12580633.883544,BlankOff
12582135.754596,NoWaterOn
12582175.930735,NoWaterOff
12598792.133062,BuzzerOn
12598892.355819,BuzzerOff
12600158.722198,BlankOn
12600559.348991,BlankOff
12602061.39029,NoWaterOn
12602101.587024,NoWaterOff
12618549.126948,BuzzerOn
12618649.341066,BuzzerOff
12620348.312573,VerticalPuffOn
12620749.113918,VerticalPuffOff
12622251.342755,WaterOn
12622291.678083,WaterOff
12638721.204339,BuzzerOn
12638821.407781,BuzzerOff
12640224.253591,VerticalPuffOn
12640624.433371,VerticalPuffOff
12642126.268642,WaterOn
12642166.418514,WaterOff
12658688.047007,BuzzerOn
12658788.238586,BuzzerOff
12660480.363634,VerticalPuffOn
12660880.532523,VerticalPuffOff
12662382.3524,WaterOn
12662422.641013,WaterOff
12678710.334714,BuzzerOn
12678810.52419,BuzzerOff
12680325.282335,BlankOn
12680725.84858,BlankOff
12682227.612134,NoWaterOn
12682267.760623,NoWaterOff
12698838.540415,BuzzerOn
12698938.779138,BuzzerOff
12700618.398338,VerticalPuffOn
12701018.96454,VerticalPuffOff
12702520.8003,WaterOn
12702560.991144,WaterOff
12715607.339584,BuzzerOn
12715707.559148,BuzzerOff
12717484.652349,VerticalPuffOn
12717885.152856,VerticalPuffOff
12719386.894619,WaterOn
12719427.04617,WaterOff
12733711.101794,BuzzerOn
12733811.279402,BuzzerOff
12735200.486116,VerticalPuffOn
12735601.02048,VerticalPuffOff
12737102.836355,WaterOn
12737143.00513,WaterOff
12751083.859887,BuzzerOn
12751184.091315,BuzzerOff
12752500.669549,VerticalPuffOn
12752901.20703,VerticalPuffOff
12754402.993754,WaterOn
12754443.209994,WaterOff
12764452.053147,task end
