time,details
10692818.33584,WaterOff
10706356.665544,BuzzerOn
10706456.856357,BuzzerOff
10708137.30797,VerticalPuffOn
10708637.954129,VerticalPuffOff
10710140.182133,WaterOn
10710190.489083,WaterOff
10727547.885575,BuzzerOn
10727648.070908,BuzzerOff
10729066.419077,VerticalPuffOn
10729567.110995,VerticalPuffOff
10731068.123376,WaterOn
10731118.263061,WaterOff
10746563.68253,BuzzerOn
10746663.87536,BuzzerOff
10748122.675906,BlankOn
10748623.42255,BlankOff
10750125.499036,NoWaterOn
10750175.726042,NoWaterOff
10765592.054253,BuzzerOn
10765692.255968,BuzzerOff
10767380.665971,VerticalPuffOn
10767881.282788,VerticalPuffOff
10769383.219753,WaterOn
10769433.374435,WaterOff
10784056.08425,BuzzerOn
10784156.301592,BuzzerOff
10785820.100649,VerticalPuffOn
10786320.724966,VerticalPuffOff
10787822.899657,WaterOn
10787873.109511,WaterOff
10799991.917735,BuzzerOn
10800092.185365,BuzzerOff
10801354.72755,VerticalPuffOn
10801855.394497,VerticalPuffOff
10803356.178787,WaterOn
10803406.327038,WaterOff
10819348.075122,BuzzerOn
10819448.356673,BuzzerOff
10820988.84353,VerticalPuffOn
10821489.447292,VerticalPuffOff
10822989.744956,WaterOn
10823039.879622,WaterOff
10839744.062368,BuzzerOn
10839844.309452,BuzzerOff
10841316.12461,VerticalPuffOn
10841816.710813,VerticalPuffOff
10843318.701875,WaterOn
10843368.898916,WaterOff
10856240.072048,BuzzerOn
10856340.42879,BuzzerOff
10857865.423403,VerticalPuffOn
10858366.0307,VerticalPuffOff
10859866.354986,WaterOn
10859916.499831,WaterOff
10876036.059055,BuzzerOn
10876136.514474,BuzzerOff
10877929.896499,VerticalPuffOn
10878430.521879,VerticalPuffOff
10879932.539285,WaterOn
10879982.724302,WaterOff
10894622.411713,BuzzerOn
10894722.693036,BuzzerOff
10896080.22363,BlankOn
10896580.831438,BlankOff
10898083.154934,NoWaterOn
10898133.332439,NoWaterOff
10913213.402222,BuzzerOn
10913313.57693,BuzzerOff
10914868.764396,VerticalPuffOn
10915368.911939,VerticalPuffOff
10916870.771154,WaterOn
10916920.9767,WaterOff
10933884.113805,BuzzerOn
10933984.349579,BuzzerOff
10935784.903884,VerticalPuffOn
10936285.604049,VerticalPuffOff
10937787.758033,WaterOn
10937837.956938,WaterOff
10953564.129835,BuzzerOn
10953664.415193,BuzzerOff
10954964.874501,BlankOn
10955465.4805,BlankOff
10956967.322615,NoWaterOn
10957017.484767,NoWaterOff
10973232.11752,BuzzerOn
10973332.43924,BuzzerOff
10974919.802408,BlankOn
10975420.129968,BlankOff
10976921.944097,NoWaterOn
10976972.190123,NoWaterOff
10993570.37821,BuzzerOn
10993670.559629,BuzzerOff
10995318.346137,VerticalPuffOn
10995818.980334,VerticalPuffOff
10997321.100024,WaterOn
10997371.315166,WaterOff
11015120.048015,BuzzerOn
11015220.149816,BuzzerOff
11016439.665382,VerticalPuffOn
11016940.286521,VerticalPuffOff
11018442.395591,WaterOn
11018492.546963,WaterOff
11036355.659562,BuzzerOn
11036455.919907,BuzzerOff
11038082.506272,VerticalPuffOn
11038583.164148,VerticalPuffOff
11040084.966343,WaterOn
11040135.234606,WaterOff
11053472.07817,BuzzerOn
11053572.351097,BuzzerOff
11055101.907775,BlankOn
11055602.580005,BlankOff
11057104.227783,NoWaterOn
11057154.434848,NoWaterOff
11074252.08882,BuzzerOn
11074352.212723,BuzzerOff
11075752.205257,VerticalPuffOn
11076252.822423,VerticalPuffOff
11077753.150516,WaterOn
11077803.285569,WaterOff
11092444.043869,BuzzerOn
11092544.251649,BuzzerOff
11093938.572621,VerticalPuffOn
11094439.303694,VerticalPuffOff
11095940.206946,WaterOn
11095990.40239,WaterOff
11109480.840627,BuzzerOn
11109581.119893,BuzzerOff
11111180.088592,VerticalPuffOn
11111680.680889,VerticalPuffOff
11113182.421174,WaterOn
11113232.556567,WaterOff
11130728.062039,BuzzerOn
11130828.27574,BuzzerOff
11132482.333123,VerticalPuffOn
11132982.985627,VerticalPuffOff
11134484.871962,WaterOn
11134535.042451,WaterOff
11147752.04059,BuzzerOn
11147852.214336,BuzzerOff
11149426.93877,VerticalPuffOn
11149927.535104,VerticalPuffOff
11151428.241433,WaterOn
11151478.486313,WaterOff
11167124.124892,BuzzerOn
11167224.449754,BuzzerOff
11168846.838814,VerticalPuffOn
11169347.48572,VerticalPuffOff
11170849.287095,WaterOn
11170899.43748,WaterOff
11185892.070918,BuzzerOn
11185992.302584,BuzzerOff
11187712.226702,BlankOn
11188212.464002,BlankOff
11189714.319644,NoWaterOn
11189764.530494,NoWaterOff
11204028.038327,BuzzerOn
11204128.140966,BuzzerOff
11205560.579124,BlankOn
11206061.185929,BlankOff
11207563.01807,NoWaterOn
11207613.17898,NoWaterOff
11224281.029591,BuzzerOn
11224381.219419,BuzzerOff
11225631.472843,VerticalPuffOn
11226132.396545,VerticalPuffOff
11227634.438374,WaterOn
11227684.616565,WaterOff
11242860.159475,BuzzerOn
11242960.439437,BuzzerOff
11244643.773596,VerticalPuffOn
11245144.117359,VerticalPuffOff
11246645.957542,WaterOn
11246696.848295,WaterOff
11259376.121833,BuzzerOn
11259476.4248,BuzzerOff
11261248.164509,VerticalPuffOn
11261748.839086,VerticalPuffOff
11263252.062391,WaterOn
11263302.257587,WaterOff
11278464.103827,BuzzerOn
11278564.367782,BuzzerOff
11279946.176623,VerticalPuffOn
11280446.784619,VerticalPuffOff
11281948.168695,WaterOn
11281998.430596,WaterOff
11295756.109381,BuzzerOn
11295856.247399,BuzzerOff
11297258.367189,BlankOn
11297759.065096,BlankOff
11299261.10201,NoWaterOn
11299311.289156,NoWaterOff
11312752.140507,BuzzerOn
11312852.48747,BuzzerOff
11314144.18719,VerticalPuffOn
11314644.783123,VerticalPuffOff
11316146.619333,WaterOn
11316196.79326,WaterOff
11333043.498616,BuzzerOn
11333143.727828,BuzzerOff
11334553.207695,BlankOn
11335053.319888,BlankOff
11336555.133885,NoWaterOn
11336605.337221,NoWaterOff
11349786.46469,BuzzerOn
11349886.669869,BuzzerOff
11351548.940967,VerticalPuffOn
11352049.543376,VerticalPuffOff
11353551.376623,WaterOn
11353601.992452,WaterOff
11367832.098514,BuzzerOn
11367932.330272,BuzzerOff
11369153.990998,VerticalPuffOn
11369654.659427,VerticalPuffOff
11371157.507422,WaterOn
11371207.792001,WaterOff
11384564.040244,BuzzerOn
11384664.230617,BuzzerOff
11385992.192489,BlankOn
11386492.821143,BlankOff
11387993.102123,NoWaterOn
11388043.208949,NoWaterOff
11400288.064532,BuzzerOn
11400388.271464,BuzzerOff
11401654.210643,VerticalPuffOn
11402154.833112,VerticalPuffOff
11403656.994663,WaterOn
11403707.290672,WaterOff
11419512.299644,BuzzerOn
11419612.506543,BuzzerOff
11421248.787948,VerticalPuffOn
11421749.400532,VerticalPuffOff
11423251.192342,WaterOn
11423301.374004,WaterOff
11436555.679586,BuzzerOn
11436655.923137,BuzzerOff
11437959.837098,VerticalPuffOn
11438460.108448,VerticalPuffOff
11439960.390104,WaterOn
11440010.618618,WaterOff
11457907.870732,BuzzerOn
11458008.242433,BuzzerOff
11459762.754982,VerticalPuffOn
11460263.350255,VerticalPuffOff
11461764.181987,WaterOn
11461814.302209,WaterOff
11479680.096212,BuzzerOn
11479780.359493,BuzzerOff
11481356.202689,VerticalPuffOn
11481856.81765,VerticalPuffOff
11483359.026067,WaterOn
11483409.193753,WaterOff
11500086.463652,BuzzerOn
11500186.750104,BuzzerOff
11501752.760475,VerticalPuffOn
11502253.42127,VerticalPuffOff
11503755.444379,WaterOn
11503805.705417,WaterOff
11521649.83923,BuzzerOn
11521749.961652,BuzzerOff
11523361.593538,VerticalPuffOn
11523862.18391,VerticalPuffOff
11525364.364039,WaterOn
11525414.589043,WaterOff
11538594.959122,BuzzerOn
11538695.169249,BuzzerOff
11539924.288699,BlankOn
11540424.969955,BlankOff
11541927.061555,NoWaterOn
11541977.223229,NoWaterOff
11558484.150039,BuzzerOn
11558584.429798,BuzzerOff
11560160.717471,VerticalPuffOn
11560661.360337,VerticalPuffOff
11562163.147422,WaterOn
11562213.275968,WaterOff
11579820.03646,BuzzerOn
11579920.150521,BuzzerOff
11581561.725649,VerticalPuffOn
11582061.835636,VerticalPuffOff
11583562.149342,WaterOn
11583612.327463,WaterOff
11595844.100449,BuzzerOn
11595944.328326,BuzzerOff
11597263.257692,VerticalPuffOn
11597763.975179,VerticalPuffOff
11599266.249641,WaterOn
11599316.523002,WaterOff
11615560.070273,BuzzerOn
11615660.33543,BuzzerOff
11617128.128723,BlankOn
11617628.786061,BlankOff
11619130.627429,NoWaterOn
11619180.77972,NoWaterOff
11633600.092765,BuzzerOn
11633700.444516,BuzzerOff
11635144.663449,VerticalPuffOn
11635645.276412,VerticalPuffOff
11637147.397722,WaterOn
11637197.594736,WaterOff
11649824.092919,BuzzerOn
11649924.248342,BuzzerOff
11651283.962709,VerticalPuffOn
11651784.604868,VerticalPuffOff
11653286.355406,WaterOn
11653336.50644,WaterOff
11667821.185838,BuzzerOn
11667921.43817,BuzzerOff
11669600.690825,VerticalPuffOn
11670101.336756,VerticalPuffOff
11671601.622288,WaterOn
11671651.793138,WaterOff
11685524.636368,BuzzerOn
11685624.910942,BuzzerOff
11687288.142709,BlankOn
11687788.774559,BlankOff
11689290.839664,NoWaterOn
11689342.597779,NoWaterOff
11701640.054011,BuzzerOn
11701740.216756,BuzzerOff
11703446.154213,VerticalPuffOn
11703946.771945,VerticalPuffOff
11705448.792526,WaterOn
11705499.034414,WaterOff
11723357.505276,BuzzerOn
11723457.686061,BuzzerOff
11725178.874027,VerticalPuffOn
11725679.50666,VerticalPuffOff
11727181.459469,WaterOn
11727231.648193,WaterOff
11740560.322471,BuzzerOn
11740660.668754,BuzzerOff
11742412.836803,VerticalPuffOn
11742913.495279,VerticalPuffOff
11744415.32014,WaterOn
11744465.508884,WaterOff
11759424.04598,BuzzerOn
11759524.262713,BuzzerOff
11760932.15074,VerticalPuffOn
11761432.326719,VerticalPuffOff
11762934.128687,WaterOn
11762984.292136,WaterOff
11775248.048321,BuzzerOn
11775348.213909,BuzzerOff
11776620.246423,VerticalPuffOn
11777120.374023,VerticalPuffOff
11778620.639752,WaterOn
11778670.779147,WaterOff
11791933.114443,BuzzerOn
11792033.335365,BuzzerOff
11793472.151456,VerticalPuffOn
11793972.77298,VerticalPuffOff
11795474.580613,WaterOn
11795524.777044,WaterOff
11811548.068118,BuzzerOn
11811648.299467,BuzzerOff
11812952.241746,VerticalPuffOn
11813452.990408,VerticalPuffOff
11814954.942309,WaterOn
11815005.212907,WaterOff
11830004.055246,BuzzerOn
11830104.276005,BuzzerOff
11831870.841836,BlankOn
11832371.472195,BlankOff
11833873.382163,NoWaterOn
11833923.5458,NoWaterOff
11849894.707713,BuzzerOn
11849994.8914,BuzzerOff
11851366.271384,VerticalPuffOn
11851867.005584,VerticalPuffOff
11853368.926191,WaterOn
11853419.173976,WaterOff
11869590.875912,BuzzerOn
11869691.20958,BuzzerOff
11871159.026058,BlankOn
11871659.726454,BlankOff
11873161.988915,NoWaterOn
11873212.231386,NoWaterOff
11890568.047037,BuzzerOn
11890668.22821,BuzzerOff
11892464.247983,VerticalPuffOn
11892964.430583,VerticalPuffOff
11894466.183972,WaterOn
11894516.356261,WaterOff
11909440.067587,BuzzerOn
11909540.251594,BuzzerOff
11911205.324425,VerticalPuffOn
11911705.966802,VerticalPuffOff
11913206.359262,WaterOn
11913256.505534,WaterOff
11927438.195848,BuzzerOn
11927538.393449,BuzzerOff
11928986.96445,VerticalPuffOn
11929487.630408,VerticalPuffOff
11930989.444139,WaterOn
11931039.568949,WaterOff
11947408.090903,BuzzerOn
11947508.2481,BuzzerOff
11949198.472729,VerticalPuffOn
11949698.661186,VerticalPuffOff
11951200.512237,WaterOn
11951250.663565,WaterOff
11963970.677889,BuzzerOn
11964070.892345,BuzzerOff
11965776.936747,VerticalPuffOn
11966277.565036,VerticalPuffOff
11967779.32833,WaterOn
11967829.467566,WaterOff
11979887.372995,BuzzerOn
11979987.574322,BuzzerOff
11981301.432277,VerticalPuffOn
11981802.101478,VerticalPuffOff
11983303.974176,WaterOn
11983354.134672,WaterOff
11996574.333019,BuzzerOn
11996674.710085,BuzzerOff
11998028.094899,VerticalPuffOn
11998528.686422,VerticalPuffOff
12000030.490714,WaterOn
12000080.718802,WaterOff
12012496.052587,BuzzerOn
12012599.852103,BuzzerOff
12013930.54645,VerticalPuffOn
12014431.184015,VerticalPuffOff
12015932.414187,WaterOn
12015982.765051,WaterOff
12031496.048293,BuzzerOn
12031596.276494,BuzzerOff
12033329.62822,VerticalPuffOn
12033830.245958,VerticalPuffOff
12035332.113341,WaterOn
12035382.281283,WaterOff
12048320.917501,BuzzerOn
12048421.115093,BuzzerOff
12050098.330442,VerticalPuffOn
12050598.968316,VerticalPuffOff
12052100.211228,WaterOn
12052150.353004,WaterOff
12066616.059875,BuzzerOn
12066716.202617,BuzzerOff
12068005.485316,VerticalPuffOn
12068506.133787,VerticalPuffOff
12070006.441717,WaterOn
12070056.585198,WaterOff
12085540.124384,BuzzerOn
12085640.462864,BuzzerOff
12086914.734439,VerticalPuffOn
12087415.394916,VerticalPuffOff
12088916.233074,WaterOn
12088966.429221,WaterOff
12104271.323323,BuzzerOn
12104371.509974,BuzzerOff
12105821.42807,VerticalPuffOn
12106322.050665,VerticalPuffOff
12107822.356999,WaterOn
12107872.594683,WaterOff
12124780.128169,BuzzerOn
12124880.394227,BuzzerOff
12126569.398303,VerticalPuffOn
12127070.063773,VerticalPuffOff
12128571.915334,WaterOn
12128622.181907,WaterOff
12142832.699293,BuzzerOn
12142932.881705,BuzzerOff
12144147.380237,VerticalPuffOn
12144648.136451,VerticalPuffOff
12146150.02147,WaterOn
12146200.152231,WaterOff
12161070.044309,BuzzerOn
12161170.397664,BuzzerOff
12162947.827036,VerticalPuffOn
12163448.067432,VerticalPuffOff
12164949.823895,WaterOn
12164999.990396,WaterOff
12177826.701247,BuzzerOn
12177926.909198,BuzzerOff
12179680.192519,VerticalPuffOn
12180180.779005,VerticalPuffOff
12181681.071806,WaterOn
12181731.196383,WaterOff
12194303.273667,BuzzerOn
12194403.506062,BuzzerOff
12196065.326918,VerticalPuffOn
12196565.92324,VerticalPuffOff
12198067.738857,WaterOn
12198117.900878,WaterOff
12212448.10155,BuzzerOn
12212548.265837,BuzzerOff
12214228.815179,VerticalPuffOn
12214729.433598,VerticalPuffOff
12216231.227857,WaterOn
12216281.363916,WaterOff
12232071.983208,BuzzerOn
12232172.212198,BuzzerOff
12233412.153843,VerticalPuffOn
12233912.766711,VerticalPuffOff
12235413.141254,WaterOn
12235463.350478,WaterOff
12249224.080752,BuzzerOn
12249324.313743,BuzzerOff
12250608.214082,BlankOn
12251108.854361,BlankOff
12252610.621257,NoWaterOn
12252660.773335,NoWaterOff
12262684.139487,task end
