time,details
6287367.259594,VerticalPuffOn
6287867.862505,VerticalPuffOff
6289368.108997,WaterOn
6289408.233776,WaterOff
6302431.861641,BuzzerOn
6302532.145526,BuzzerOff
6304314.330487,VerticalPuffOn
6304814.921833,VerticalPuffOff
6306316.652539,WaterOn
6306356.787198,WaterOff
6322920.10605,BuzzerOn
6323020.378536,BuzzerOff
6324299.919141,VerticalPuffOn
6324800.527143,VerticalPuffOff
6326302.720861,WaterOn
6326342.889178,WaterOff
6343336.042968,BuzzerOn
6343436.229725,BuzzerOff
6345076.46392,VerticalPuffOn
6345577.072873,VerticalPuffOff
6347079.153672,WaterOn
6347119.280354,WaterOff
6362763.276848,BuzzerOn
6362863.478537,BuzzerOff
6364217.387328,VerticalPuffOn
6364717.992681,VerticalPuffOff
6366219.995402,WaterOn
6366260.147574,WaterOff
6379373.57215,BuzzerOn
6379473.763859,BuzzerOff
6380711.729042,VerticalPuffOn
6381212.099631,VerticalPuffOff
6382713.905642,WaterOn
6382754.105506,WaterOff
6396929.209986,BuzzerOn
6397029.45803,BuzzerOff
6398247.790587,BlankOn
6398748.433775,BlankOff
6400250.335558,NoWaterOn
6400290.565892,NoWaterOff
6414860.069871,BuzzerOn
6414960.285251,BuzzerOff
6416591.924179,VerticalPuffOn
6417092.557695,VerticalPuffOff
6418594.706491,WaterOn
6418634.940241,WaterOff
6433372.137559,BuzzerOn
6433472.472494,BuzzerOff
6435237.034595,VerticalPuffOn
6435737.686158,VerticalPuffOff
6437239.617546,WaterOn
6437279.788232,WaterOff
6454158.81004,BuzzerOn
6454259.080035,BuzzerOff
6455894.756179,VerticalPuffOn
6456395.38235,VerticalPuffOff
6457897.16435,WaterOn
6457937.291823,WaterOff
6475076.060008,BuzzerOn
6475176.333636,BuzzerOff
6476918.478746,VerticalPuffOn
6477419.117932,VerticalPuffOff
6478920.125105,WaterOn
6478960.255698,WaterOff
6496142.140353,BuzzerOn
6496242.343133,BuzzerOff
6497541.073264,VerticalPuffOn
6498041.659129,VerticalPuffOff
6499543.403864,WaterOn
6499583.557483,WaterOff
6515580.070304,BuzzerOn
6515680.32164,BuzzerOff
6517431.728459,BlankOn
6517932.087145,BlankOff
6519433.894789,NoWaterOn
6519474.163987,NoWaterOff
6536231.803016,BuzzerOn
6536332.226273,BuzzerOff
6537773.639195,VerticalPuffOn
6538274.254095,VerticalPuffOff
6539776.196254,WaterOn
6539816.358425,WaterOff
6552844.058338,BuzzerOn
6552944.211931,BuzzerOff
6554592.526194,VerticalPuffOn
6555093.125669,VerticalPuffOff
6556594.943921,WaterOn
6556635.229984,WaterOff
6573322.248504,BuzzerOn
6573422.529444,BuzzerOff
6575204.884945,VerticalPuffOn
6575705.515784,VerticalPuffOff
6577207.351426,WaterOn
6577247.52185,WaterOff
6595080.039755,BuzzerOn
6595180.272177,BuzzerOff
6596833.964564,VerticalPuffOn
6597334.583046,VerticalPuffOff
6598836.44182,WaterOn
6598876.59403,WaterOff
6615752.042093,BuzzerOn
6615852.234291,BuzzerOff
6617623.079644,VerticalPuffOn
6618123.731836,VerticalPuffOff
6619625.493205,WaterOn
6619665.641717,WaterOff
6633766.153083,BuzzerOn
6633866.387165,BuzzerOff
6635247.37424,BlankOn
6635748.045628,BlankOff
6637249.962727,NoWaterOn
6637290.154077,NoWaterOff
6655084.09837,BuzzerOn
6655184.379669,BuzzerOff
6656843.481646,VerticalPuffOn
6657344.128999,VerticalPuffOff
6658846.141164,WaterOn
6658886.300391,WaterOff
6675176.150343,BuzzerOn
6675276.632504,BuzzerOff
6676921.517331,VerticalPuffOn
6677422.142476,VerticalPuffOff
6678924.448676,WaterOn
6678964.636852,WaterOff
6696072.262989,BuzzerOn
6696172.490762,BuzzerOff
6697646.265181,VerticalPuffOn
6698146.940321,VerticalPuffOff
6699648.49452,WaterOn
6699688.648517,WaterOff
6717136.059639,BuzzerOn
6717236.271962,BuzzerOff
6718923.764911,VerticalPuffOn
6719424.06157,VerticalPuffOff
6720926.407086,WaterOn
6720966.557478,WaterOff
6734512.633378,BuzzerOn
6734612.864842,BuzzerOff
6736119.302892,VerticalPuffOn
6736619.89945,VerticalPuffOff
6738122.042331,WaterOn
6738162.175283,WaterOff
6756170.032736,BuzzerOn
6756270.281175,BuzzerOff
6757756.211421,VerticalPuffOn
6758256.838061,VerticalPuffOff
6759759.278942,WaterOn
6759799.466009,WaterOff
6776116.047572,BuzzerOn
6776216.314337,BuzzerOff
6777962.571817,BlankOn
6778463.204551,BlankOff
6779964.182041,NoWaterOn
6780004.349132,NoWaterOff
6794012.936433,BuzzerOn
6794113.182245,BuzzerOff
6795704.142241,VerticalPuffOn
6796204.751098,VerticalPuffOff
6797706.73599,WaterOn
6797747.338928,WaterOff
6814484.069861,BuzzerOn
6814584.337092,BuzzerOff
6816117.519579,VerticalPuffOn
6816618.224525,VerticalPuffOff
6818118.522631,WaterOn
6818158.654972,WaterOff
6831908.095438,BuzzerOn
6832008.389973,BuzzerOff
6833321.384112,BlankOn
6833822.227877,BlankOff
6835324.393056,NoWaterOn
6835364.609009,NoWaterOff
6851132.111077,BuzzerOn
6851232.308864,BuzzerOff
6852750.765302,VerticalPuffOn
6853251.433136,VerticalPuffOff
6854753.211467,WaterOn
6854793.404721,WaterOff
6869248.591555,BuzzerOn
6869348.771054,BuzzerOff
6870854.851097,BlankOn
6871355.474308,BlankOff
6872856.179955,NoWaterOn
6872896.449785,NoWaterOff
6887764.043256,BuzzerOn
6887864.338965,BuzzerOff
6889530.350007,VerticalPuffOn
6890031.120666,VerticalPuffOff
6891532.983304,WaterOn
6891573.111881,WaterOff
6905404.080524,BuzzerOn
6905504.247688,BuzzerOff
6907148.169657,VerticalPuffOn
6907648.294349,VerticalPuffOff
6909150.328749,WaterOn
6909190.676602,WaterOff
6925448.122996,BuzzerOn
6925548.513739,BuzzerOff
6926977.252392,BlankOn
6927477.492826,BlankOff
6928977.84172,NoWaterOn
6929017.989876,NoWaterOff
6945108.082143,BuzzerOn
6945208.279823,BuzzerOff
6946411.441714,VerticalPuffOn
6946911.587579,VerticalPuffOff
6948412.201085,WaterOn
6948452.465835,WaterOff
6960604.045688,BuzzerOn
6960704.234986,BuzzerOff
6962456.366186,VerticalPuffOn
6962957.053758,VerticalPuffOff
6964457.606526,WaterOn
6964497.788744,WaterOff
6980340.112587,BuzzerOn
6980440.301022,BuzzerOff
6982041.733552,VerticalPuffOn
6982541.863264,VerticalPuffOff
6984044.112074,WaterOn
6984084.312775,WaterOff
6998203.088521,BuzzerOn
6998303.343517,BuzzerOff
7000075.540178,VerticalPuffOn
7000576.082082,VerticalPuffOff
7002078.219622,WaterOn
7002118.370661,WaterOff
7019060.05686,BuzzerOn
7019160.37338,BuzzerOff
7020780.647799,VerticalPuffOn
7021281.242627,VerticalPuffOff
7022783.644438,WaterOn
7022823.859497,WaterOff
7037148.043427,BuzzerOn
7037248.309084,BuzzerOff
7038563.551435,BlankOn
7039064.204366,BlankOff
7040566.152054,NoWaterOn
7040606.359005,NoWaterOff
7054956.045229,BuzzerOn
7055056.228172,BuzzerOff
7056509.382339,VerticalPuffOn
7057010.061337,VerticalPuffOff
7058510.479069,WaterOn
7058550.831315,WaterOff
7071424.050303,BuzzerOn
7071524.273861,BuzzerOff
7072782.797134,VerticalPuffOn
7073283.390492,VerticalPuffOff
7074785.618007,WaterOn
7074825.817684,WaterOff
7089606.190083,BuzzerOn
7089706.467701,BuzzerOff
7091073.593945,VerticalPuffOn
7091574.202275,VerticalPuffOff
7093076.062456,WaterOn
7093116.28606,WaterOff
7108984.042698,BuzzerOn
7109084.240138,BuzzerOff
7110808.327482,BlankOn
7111309.021822,BlankOff
7112810.991217,NoWaterOn
7112851.303322,NoWaterOff
7124968.135459,BuzzerOn
7125068.644805,BuzzerOff
7126291.750427,VerticalPuffOn
7126792.116536,VerticalPuffOff
7128293.883853,WaterOn
7128334.10661,WaterOff
7142188.119665,BuzzerOn
7142288.375373,BuzzerOff
7143671.026319,VerticalPuffOn
7144171.626206,VerticalPuffOff
7145672.196414,WaterOn
7145712.366915,WaterOff
7160024.075306,BuzzerOn
7160124.256705,BuzzerOff
7161744.455001,BlankOn
7162245.111264,BlankOff
7163747.10748,NoWaterOn
7163787.356685,NoWaterOff
7181685.969314,BuzzerOn
7181786.17957,BuzzerOff
7183097.968949,VerticalPuffOn
7183598.55674,VerticalPuffOff
7185100.453503,WaterOn
7185140.64147,WaterOff
7200147.363166,BuzzerOn
7200247.697498,BuzzerOff
7201628.17371,VerticalPuffOn
7202128.842726,VerticalPuffOff
7203630.927332,WaterOn
7203671.174467,WaterOff
7220496.039799,BuzzerOn
7220596.281675,BuzzerOff
7222268.209724,VerticalPuffOn
7222768.848357,VerticalPuffOff
7224269.26481,WaterOn
7224309.448373,WaterOff
7241200.084388,BuzzerOn
7241300.316231,BuzzerOff
7243044.240799,VerticalPuffOn
7243544.870771,VerticalPuffOff
7245046.71986,WaterOn
7245086.860445,WaterOff
7260880.111536,BuzzerOn
7260980.37331,BuzzerOff
7262396.217095,VerticalPuffOn
7262896.886218,VerticalPuffOff
7264398.922885,WaterOn
7264439.153489,WaterOff
7276716.050947,BuzzerOn
7276816.315428,BuzzerOff
7278546.615259,VerticalPuffOn
7279047.234474,VerticalPuffOff
7280549.014289,WaterOn
7280589.186673,WaterOff
7295588.062023,BuzzerOn
7295688.203251,BuzzerOff
7297066.93688,BlankOn
7297567.530633,BlankOff
7299069.487781,NoWaterOn
7299109.660462,NoWaterOff
7316218.777927,BuzzerOn
7316319.057286,BuzzerOff
7318052.213441,VerticalPuffOn
7318552.852547,VerticalPuffOff
7320054.666481,WaterOn
7320094.871738,WaterOff
7332588.105272,BuzzerOn
7332688.439985,BuzzerOff
7333980.132657,VerticalPuffOn
7334480.73076,VerticalPuffOff
7335982.50713,WaterOn
7336022.996049,WaterOff
7352460.098869,BuzzerOn
7352560.35355,BuzzerOff
7354168.190559,VerticalPuffOn
7354668.81381,VerticalPuffOff
7356170.594735,WaterOn
7356210.733163,WaterOff
7369920.085355,BuzzerOn
7370020.32678,BuzzerOff
7371497.244695,BlankOn
7371997.854462,BlankOff
7373498.124202,NoWaterOn
7373538.250298,NoWaterOff
7391517.720907,BuzzerOn
7391617.855931,BuzzerOff
7393122.314957,VerticalPuffOn
7393622.944001,VerticalPuffOff
7395125.212017,WaterOn
7395165.41415,WaterOff
7412508.048555,BuzzerOn
7412608.233506,BuzzerOff
7413818.186226,BlankOn
7414318.387555,BlankOff
7415820.270666,NoWaterOn
7415860.45769,NoWaterOff
7432707.226745,BuzzerOn
7432807.52816,BuzzerOff
7434246.255388,VerticalPuffOn
7434746.858929,VerticalPuffOff
7436249.046713,WaterOn
7436289.199164,WaterOff
7452884.107538,BuzzerOn
7452984.35118,BuzzerOff
7454504.702387,VerticalPuffOn
7455005.298406,VerticalPuffOff
7456505.684065,WaterOn
7456545.813444,WaterOff
7473790.760481,BuzzerOn
7473890.961367,BuzzerOff
7475235.842159,VerticalPuffOn
7475736.0937,VerticalPuffOff
7477237.85999,WaterOn
7477278.006295,WaterOff
7494780.047616,BuzzerOn
7494880.360022,BuzzerOff
7496273.326178,VerticalPuffOn
7496773.9848,VerticalPuffOff
7498275.891428,WaterOn
7498316.06303,WaterOff
7514711.810911,BuzzerOn
7514811.987508,BuzzerOff
7516234.184842,VerticalPuffOn
7516734.802014,VerticalPuffOff
7518236.184284,WaterOn
7518276.367499,WaterOff
7535104.038143,BuzzerOn
7535204.197705,BuzzerOff
7536468.153002,VerticalPuffOn
7536968.806317,VerticalPuffOff
7538470.549674,WaterOn
7538510.681039,WaterOff
7548528.129245,task end
