time,position,direction
9701062.848834,0,
9701107.390111,-1,L
9701112.092115,0,R
9701117.425386,1,R
9701122.717749,2,R
9701127.872356,3,R
9701132.890596,4,R
9701137.716672,5,R
9701142.356659,6,R
9701146.869167,7,R
9701151.29401,8,R
9701155.680928,9,R
9701160.055402,10,R
9701164.452208,11,R
9701168.910476,12,R
9701173.436669,13,R
9701178.065971,14,R
9701182.854308,15,R
9701187.8089,16,R
9701192.988303,17,R
9701198.477959,18,R
9701204.442347,19,R
9701210.886653,20,R
9701217.919836,21,R
9701225.682616,22,R
9701234.518969,23,R
9701244.79248,24,R
9701257.420058,25,R
9701273.225077,26,R
9701288.110002,27,R
9701300.280052,28,R
9701310.117275,29,R
9701318.552672,30,R
9701325.598003,31,R
9701332.06403,32,R
9701337.968345,33,R
9701343.521037,34,R
9701348.862789,35,R
9701354.051248,36,R
9701359.150726,37,R
9701364.257186,38,R
9701369.363201,39,R
9701374.502216,40,R
9701379.627028,41,R
9701384.715728,42,R
9701389.771263,43,R
9701394.816947,44,R
9701399.854945,45,R
9701404.829018,46,R
9701409.720519,47,R
9701414.507559,48,R
9701419.201008,49,R
9701423.704424,50,R
9701428.076971,51,R
9701432.373706,52,R
9701436.746087,53,R
9701440.962137,54,R
9701445.159577,55,R
9701449.397664,56,R
9701453.659696,57,R
9701466.074389,58,R
9701470.132869,59,R
9701474.227384,60,R
9701478.368418,61,R
9701482.63793,62,R
9701487.087773,63,R
9701491.667002,64,R
9701496.532596,65,R
9701501.356895,66,R
9701506.556964,67,R
9701511.762959,68,R
9701517.377446,69,R
9701523.325816,70,R
9701529.746251,71,R
9701536.524921,72,R
9701543.386718,73,R
9701550.377161,74,R
9701557.421973,75,R
9701564.519248,76,R
9701571.645448,77,R
9701578.769833,78,R
9701585.906866,79,R
9701592.925234,80,R
9701599.813716,81,R
9701606.617366,82,R
9701613.207484,83,R
9701619.790175,84,R
9701626.488753,85,R
9701633.384587,86,R
9701640.370993,87,R
9701647.442175,88,R
9701654.534543,89,R
9701661.621687,90,R
9701668.631075,91,R
9701675.509261,92,R
9701682.323744,93,R
9701689.124283,94,R
9701695.912304,95,R
9701702.725528,96,R
9701709.508235,97,R
9701716.440993,98,R
9701723.644784,99,R
9701731.211569,100,R
9701739.375841,101,R
9701748.361636,102,R
9701758.201081,103,R
9701768.733921,104,R
9701780.401554,105,R
9701794.928671,106,R
9701818.184254,107,R
9701835.450837,108,R
9701846.289023,109,R
9701854.873436,110,R
9701862.414591,111,R
9701869.32698,112,R
9701875.668084,113,R
9701881.67173,114,R
9701887.414641,115,R
9701892.977241,116,R
9701898.373732,117,R
9701903.636578,118,R
9701908.821592,119,R
9701913.96381,120,R
9701919.127658,121,R
9701924.337098,122,R
9701929.592388,123,R
9701934.865863,124,R
9701940.109635,125,R
9701945.354759,126,R
9701950.596124,127,R
9701955.8241,128,R
9701961.078631,129,R
9701966.295126,130,R
9701971.390457,131,R
9701976.559508,132,R
9701981.605932,133,R
9701986.675226,134,R
9701991.616615,135,R
9701996.492116,136,R
9702001.301933,137,R
