time,position,direction
7689305.722865,0,
7692771.448577,1,R
7697356.093046,2,R
7697464.437364,1,L
7697733.956378,0,L
7698036.154197,-1,L
7698228.204935,0,R
7698518.520936,-1,L
7698794.357149,-2,L
7699919.989348,-1,R
7702303.130653,0,R
7705039.038205,1,R
7709794.802629,2,R
7715617.920973,3,R
7715797.78055,4,R
7717007.036671,5,R
7717056.815755,6,R
7717100.658762,7,R
7717125.158848,8,R
7717144.236775,9,R
7717164.884524,10,R
7717185.250834,11,R
7717203.340446,12,R
7717220.229431,13,R
7717235.142304,14,R
7717246.891107,15,R
7717256.480671,16,R
7717265.11516,17,R
7717273.064217,18,R
7717280.86874,19,R
7717289.027016,20,R
7717298.646691,21,R
7717312.41353,22,R
7717337.094538,23,R
7717401.610295,24,R
7717424.766776,25,R
7717439.093715,26,R
7717450.566023,27,R
7717460.682281,28,R
7717469.626838,29,R
7717477.786984,30,R
7717485.811707,31,R
7717493.487769,32,R
7717500.574565,33,R
7717507.295589,34,R
7717513.663342,35,R
7717519.736397,36,R
7717525.642881,37,R
7717531.404275,38,R
7717537.047171,39,R
7717542.527866,40,R
7717547.955822,41,R
7717553.503646,42,R
7717559.246559,43,R
7717565.19569,44,R
7717571.34341,45,R
7717577.891493,46,R
7717585.368115,47,R
7717594.481873,48,R
7717605.254619,49,R
7717617.932219,50,R
7717633.590634,51,R
7717653.333845,52,R
7717679.468197,53,R
7717699.008004,54,R
7717714.585643,55,R
7717730.030636,56,R
7717746.810809,57,R
7717767.815737,58,R
7717786.539485,59,R
7717800.503727,60,R
7717811.288103,61,R
7717820.320937,62,R
7717828.153218,63,R
7717835.12796,64,R
7717841.456418,65,R
7717847.472029,66,R
7717853.538788,67,R
7717859.388421,68,R
7717865.186851,69,R
7717870.846469,70,R
7717876.440126,71,R
7717882.137224,72,R
7717888.285,73,R
7717894.517663,74,R
7717901.018395,75,R
7717907.762734,76,R
7717914.907695,77,R
7717922.807346,78,R
7717931.377818,79,R
7717940.085768,80,R
7717948.31095,81,R
7717956.35495,82,R
7717964.257768,83,R
7717971.97907,84,R
7717979.284158,85,R
7717986.282325,86,R
7717993.089367,87,R
7717999.877334,88,R
7718006.751226,89,R
7718013.543416,90,R
7718020.148294,91,R
7718026.630601,92,R
7718033.032576,93,R
7718039.375625,94,R
7718045.655065,95,R
7718051.801434,96,R
7718057.824767,97,R
7718063.695048,98,R
7718069.495886,99,R
7718075.326963,100,R
7718081.25691,101,R
7718087.346279,102,R
7718093.704384,103,R
7718100.347003,104,R
7718107.472242,105,R
7718115.638851,106,R
7718125.607371,107,R
7718140.284434,108,R
7718175.344048,109,R
7718195.926835,110,R
7718207.328792,111,R
7718216.489327,112,R
7718224.729324,113,R
7718232.728417,114,R
7718241.177317,115,R
7718250.928249,116,R
7718263.846751,117,R
7718321.910627,118,R
7718347.232642,119,R
7718361.960741,120,R
7718374.865504,121,R
7718388.910282,122,R
7718407.97495,123,R
7718499.92659,124,R
7718527.297012,125,R
7718553.056982,126,R
7718576.033911,127,R
7718590.653642,128,R
7718602.666939,129,R
7718613.503313,130,R
7718624.193635,131,R
7718634.352189,132,R
7718644.068714,133,R
7718654.508095,134,R
7718668.418876,135,R
7718927.769675,134,L
7718985.977196,133,L
7719033.892369,132,L
7719161.903864,131,L
7719276.131354,130,L
7719418.401697,129,L
7719687.362486,128,L
7719910.09807,129,R
7720005.992138,128,L
7720253.844834,129,R
7720407.441543,130,R
7720914.294767,129,L
