time,position,direction
10457413.407845,0,
10457586.258949,1,R
10457681.964043,2,R
10457949.449955,3,R
10458429.862118,4,R
10459014.130728,5,R
10460409.249028,6,R
10464241.097696,7,R
10465310.74504,8,R
10465327.25044,9,R
10465339.668471,10,R
10465350.321606,11,R
10465359.903288,12,R
10465368.587032,13,R
10465376.915878,14,R
10465385.150023,15,R
10465392.971421,16,R
10465400.848353,17,R
10465408.790266,18,R
10465416.7519,19,R
10465424.717478,20,R
10465432.62291,21,R
10465440.640487,22,R
10465448.859207,23,R
10465457.062779,24,R
10465465.486844,25,R
10465474.462451,26,R
10465484.79415,27,R
10465497.263272,28,R
10465510.61761,29,R
10465524.780112,30,R
10465540.418313,31,R
10465556.853049,32,R
10465574.541695,33,R
10465656.466769,32,L
10465681.970756,31,L
10465714.109674,30,L
10465753.97712,29,L
10465795.02359,28,L
10465942.941989,29,R
10466007.128031,28,L
10466050.934555,27,L
10466156.566094,28,R
10466375.342261,27,L
10466399.745075,26,L
10466623.136227,25,L
10466650.076769,24,L
10466732.335538,25,R
10466810.482346,24,L
10466944.091824,25,R
10467101.718128,26,R
10467147.218403,27,R
10467439.56686,28,R
10468538.721632,29,R
10471059.293494,30,R
10471091.638742,31,R
10471110.193699,32,R
10471125.463931,33,R
10471139.151095,34,R
10471151.901765,35,R
10471164.69862,36,R
10471177.673748,37,R
10471191.329301,38,R
10471204.919783,39,R
10471217.509569,40,R
10471229.655331,41,R
10471241.00654,42,R
10471251.577325,43,R
10471261.91621,44,R
10471272.423238,45,R
10471283.269776,46,R
10471295.402001,47,R
10471309.572614,48,R
10471324.898641,49,R
10471338.839742,50,R
10471349.859183,51,R
10471358.882048,52,R
10471366.806517,53,R
10471374.031338,54,R
10471387.383956,55,R
10471393.773652,56,R
10471400.437211,57,R
10471407.16199,58,R
10471414.401997,59,R
10471422.633013,60,R
10471432.677017,61,R
10471444.183,62,R
10471457.57356,63,R
10471474.849293,64,R
10471497.767094,65,R
10471585.245487,66,R
10471646.143733,65,L
10471673.001501,64,L
10471691.769786,63,L
10471711.368696,62,L
10471737.733977,61,L
10471774.56538,60,L
10471857.03002,59,L
10471885.852419,58,L
10471904.327175,57,L
10471925.086146,56,L
10471947.141286,55,L
10471972.689775,54,L
10472147.534103,53,L
10472265.969394,52,L
10472307.086273,51,L
10472487.129514,52,R
10472532.46276,53,R
10472823.960983,54,R
10473171.154729,55,R
10474244.695566,56,R
10474533.632348,55,L
10474547.400066,54,L
10474558.898234,53,L
10474569.327487,52,L
10474580.792046,51,L
10474642.842523,52,R
10474676.538717,53,R
10474705.051848,54,R
10474724.877864,55,R
10474745.723463,56,R
10474771.726125,57,R
10474800.165981,58,R
10474826.998861,59,R
10474862.598781,60,R
10474913.959309,61,R
10474951.286386,62,R
10476422.661264,63,R
10479956.936918,64,R
10485282.337717,63,L
10485318.513664,62,L
10485548.534659,61,L
10485574.165243,60,L
10485628.480754,59,L
10485882.590764,58,L
10486007.484014,59,R
10486045.963214,60,R
10486068.201038,61,R
10486085.905096,62,R
10486102.73877,63,R
10486118.10128,64,R
10486133.360627,65,R
10486147.400173,66,R
10486162.810052,67,R
10486179.727261,68,R
10486198.262982,69,R
10486360.614219,70,R
10486391.404626,71,R
10486411.033558,72,R
10486424.323532,73,R
10486434.917116,74,R
10486444.068238,75,R
10486452.108114,76,R
10486459.464729,77,R
10486466.415171,78,R
10486473.354983,79,R
10486480.704581,80,R
10486488.55722,81,R
10486497.420591,82,R
10486507.38134,83,R
10486519.112467,84,R
10486532.835855,85,R
10486547.388091,86,R
10486562.641289,87,R
10486578.978607,88,R
10486593.592471,89,R
10486606.850686,90,R
10486619.507362,91,R
10486632.022949,92,R
10486643.78752,93,R
10486654.504267,94,R
10486664.278243,95,R
10486673.183928,96,R
10486681.325023,97,R
10486688.742896,98,R
10486695.522472,99,R
10486701.717286,100,R
10486707.475148,101,R
10486712.976314,102,R
10486718.25556,103,R
10486723.334997,104,R
10486728.276197,105,R
10486732.982662,106,R
10486737.635369,107,R
10486742.411407,108,R
10486747.01569,109,R
10486751.654953,110,R
10486756.550765,111,R
10486761.688996,112,R
10486767.198088,113,R
10486773.009672,114,R
10486779.439387,115,R
10486786.642525,116,R
10486794.67553,117,R
10486803.909299,118,R
10486815.033942,119,R
10486827.04158,120,R
10486838.479178,121,R
10486849.608803,122,R
10486860.188183,123,R
10486870.318761,124,R
10486880.087423,125,R
10486889.051773,126,R
10486897.138183,127,R
10486904.641369,128,R
10486911.682272,129,R
10486918.399812,130,R
10486924.847656,131,R
10486930.846901,132,R
10486936.913108,133,R
10486942.940037,134,R
10486949.076871,135,R
10486955.367627,136,R
10486961.902839,137,R
10486968.879632,138,R
10486976.157361,139,R
10486983.844635,140,R
10486991.830252,141,R
10487000.046956,142,R
10487008.504246,143,R
10487017.602796,144,R
10487027.140371,145,R
10487037.435241,146,R
10487048.283855,147,R
10487059.340112,148,R
10487068.996999,149,R
10487077.046114,150,R
10487083.946354,151,R
10487090.183796,152,R
10487096.094155,153,R
10487101.760909,154,R
10487107.232187,155,R
10487112.451361,156,R
10487117.470317,157,R
10487122.400777,158,R
10487127.374401,159,R
10487132.414802,160,R
10487137.46724,161,R
10487142.547417,162,R
10487147.62078,163,R
10487152.633515,164,R
10487157.598103,165,R
10487162.675447,166,R
10487167.89001,167,R
10487173.195273,168,R
10487178.554184,169,R
10487183.905613,170,R
10487189.165286,171,R
10487194.342887,172,R
10487199.417712,173,R
10487204.418466,174,R
10487209.351333,175,R
10487214.262867,176,R
10487218.957388,177,R
10487223.61741,178,R
10487228.150695,179,R
10487232.640444,180,R
10487237.067898,181,R
10487241.503852,182,R
10487245.934288,183,R
10487250.383186,184,R
10487254.821085,185,R
10487259.203392,186,R
10487263.572718,187,R
10487268.027764,188,R
10487272.44483,189,R
10487276.97456,190,R
10487281.614953,191,R
10487286.398712,192,R
10487291.553573,193,R
10487296.52729,194,R
10487301.995179,195,R
10487307.353608,196,R
10487313.068065,197,R
10487319.146604,198,R
10487325.789776,199,R
10487332.863178,200,R
10487340.509952,201,R
10487348.767785,202,R
10487357.862761,203,R
10487367.531851,204,R
10487377.576987,205,R
10487386.892939,206,R
10487396.112338,207,R
10487405.219684,208,R
10487414.938903,209,R
10487425.77985,210,R
10487438.398564,211,R
10487452.566663,212,R
10487467.0669,213,R
10487479.344994,214,R
10487489.645567,215,R
10487498.358573,216,R
10487505.930553,217,R
10487512.871421,218,R
10487519.172602,219,R
10487525.123015,220,R
10487530.716049,221,R
10487535.982351,222,R
10487541.111565,223,R
10487546.023635,224,R
10487550.822969,225,R
10487555.545563,226,R
10487560.263972,227,R
10487564.989678,228,R
10487569.824029,229,R
10487574.770136,230,R
10487579.897349,231,R
10487585.304036,232,R
10487591.161211,233,R
10487597.625999,234,R
10487605.042687,235,R
10487613.984205,236,R
10487625.20729,237,R
10487637.330388,238,R
10487647.49891,239,R
10487656.391891,240,R
10487664.433563,241,R
10487671.931008,242,R
10487679.154146,243,R
10487686.209215,244,R
10487693.47437,245,R
10487701.525467,246,R
10487710.606573,247,R
10487720.755336,248,R
10487731.832999,249,R
10487743.323429,250,R
10487753.786276,251,R
10487762.964787,252,R
10487771.080253,253,R
10487778.402592,254,R
10487785.082152,255,R
10487791.222912,256,R
10487796.973275,257,R
10487802.422257,258,R
10487807.591525,259,R
10487812.518743,260,R
10487817.270781,261,R
10487821.875694,262,R
