time,position,direction
5806414.747516,0,
5807829.10386,1,R
5807856.484496,2,R
5807880.47595,3,R
5807917.45342,4,R
5817013.79931,5,R
5817057.120671,6,R
5817077.036566,7,R
5817093.217045,8,R
5817107.828274,9,R
5817122.014917,10,R
5817136.093136,11,R
5817150.944786,12,R
5817167.071191,13,R
5817187.084845,14,R
5817205.017774,15,R
5817223.217681,16,R
5817269.410973,15,L
5817281.631465,14,L
5817291.616829,13,L
5817300.384955,12,L
5817308.588924,11,L
5817316.223625,10,L
5817323.868456,9,L
5817331.822503,8,L
5817340.384503,7,L
5817349.698971,6,L
5817359.726112,5,L
5817370.581924,4,L
5817382.820582,3,L
5817395.791283,2,L
5817412.347071,1,L
5817434.811089,0,L
5817463.770809,-1,L
5817487.997648,-2,L
5817510.595053,-3,L
5817531.595634,-4,L
5817553.135872,-5,L
5817639.784611,-4,R
5817661.415273,-3,R
5817672.52521,-2,R
5817681.645737,-1,R
5817690.138072,0,R
5817697.963473,1,R
5817705.20194,2,R
5817712.223967,3,R
5817719.389694,4,R
5817726.820917,5,R
5817734.512117,6,R
5817742.755086,7,R
5817751.902631,8,R
5817762.652463,9,R
5817779.994533,10,R
5817862.816857,11,R
5817902.542835,12,R
5817927.813546,13,R
5818051.020244,14,R
5818087.951197,15,R
5818110.368864,16,R
5818127.601306,17,R
5818142.899652,18,R
5818155.674968,19,R
5818167.751981,20,R
5818178.4165,21,R
5818188.206034,22,R
5818198.006568,23,R
5818207.065503,24,R
5818215.253954,25,R
5818223.130317,26,R
5818230.775148,27,R
5818237.923228,28,R
5818244.609538,29,R
5818251.102703,30,R
5818257.53561,31,R
5818263.878963,32,R
5818270.043597,33,R
5818276.058011,34,R
5818282.042574,35,R
5818287.986768,36,R
5818293.846648,37,R
5818299.697731,38,R
5818305.621147,39,R
5818311.674339,40,R
5818318.003433,41,R
5818324.750816,42,R
5818332.280093,43,R
5818341.087088,44,R
5818352.277876,45,R
5818368.738331,46,R
5818398.172247,47,R
5818423.997726,48,R
5818439.144797,49,R
5818450.646912,50,R
5818460.385743,51,R
5818468.917151,52,R
5818476.552704,53,R
5818483.565064,54,R
5818489.542405,55,R
5818495.154382,56,R
5818500.351366,57,R
5818505.246799,58,R
5818509.933996,59,R
5818514.358567,60,R
5818518.617197,61,R
5818522.698812,62,R
5818526.659187,63,R
5818530.542694,64,R
5818534.394387,65,R
5818538.295449,66,R
5818542.130753,67,R
5818545.968983,68,R
5818549.785324,69,R
5818553.607869,70,R
5818557.384359,71,R
5818561.156405,72,R
5818564.939487,73,R
5818568.768162,74,R
5818572.698093,75,R
5818576.700709,76,R
5818580.85073,77,R
5818585.133322,78,R
5818589.503265,79,R
5818593.91167,80,R
5818598.297168,81,R
5818602.68087,82,R
5818607.153145,83,R
5818611.782935,84,R
5818616.689702,85,R
5818621.859371,86,R
5818627.538847,87,R
5818633.94918,88,R
5818641.726138,89,R
5818652.197049,90,R
5818671.853394,91,R
5818703.344274,92,R
5818719.281776,93,R
5818731.363289,94,R
5818741.801385,95,R
5818751.035392,96,R
5818759.365729,97,R
5818767.178557,98,R
5818774.472949,99,R
5818781.135167,100,R
5818787.22908,101,R
5818792.798113,102,R
5818798.021985,103,R
5818803.006936,104,R
5818807.767502,105,R
5818812.333737,106,R
5818816.797605,107,R
5818821.136603,108,R
5818825.435159,109,R
5818829.688789,110,R
5818833.823884,111,R
5818837.895091,112,R
5818841.991927,113,R
5818846.127411,114,R
5818850.38056,115,R
5818854.559061,116,R
5818858.940208,117,R
5818863.420463,118,R
5818868.035328,119,R
5818872.836004,120,R
5818877.97623,121,R
5818883.670001,122,R
5818890.174759,123,R
5818897.916347,124,R
5818907.857656,125,R
5818922.430941,126,R
5818940.682125,127,R
5818956.187912,128,R
5818969.482255,129,R
5818980.885002,130,R
5818990.666462,131,R
5818999.846711,132,R
5819008.753316,133,R
5819017.438332,134,R
5819026.276956,135,R
5819035.320707,136,R
5819044.411809,137,R
5819053.225767,138,R
5819061.952357,139,R
5819070.477228,140,R
5819078.618827,141,R
5819086.479265,142,R
5819094.04869,143,R
5819101.134493,144,R
5819107.815821,145,R
5819114.187267,146,R
5819120.276254,147,R
5819126.093227,148,R
5819131.621816,149,R
5819136.888558,150,R
5819141.963008,151,R
5819146.90494,152,R
5819151.683932,153,R
5819156.25276,154,R
5819160.596425,155,R
5819164.725039,156,R
5819168.659601,157,R
5819172.426517,158,R
5819176.087972,159,R
5819179.577337,160,R
5819183.165757,161,R
5819186.411515,162,R
5819189.757383,163,R
5819193.094307,164,R
5819196.44099,165,R
5819199.81082,166,R
5819203.21302,167,R
5819206.664183,168,R
5819210.188937,169,R
5819213.802355,170,R
5819217.532772,171,R
5819221.302577,172,R
5819225.178455,173,R
5819229.134849,174,R
5819233.278592,175,R
5819237.665072,176,R
5819242.409749,177,R
5819247.667121,178,R
5819253.584925,179,R
5819260.184348,180,R
5819267.637256,181,R
5819276.325957,182,R
5819287.237342,183,R
5819404.13315,184,R
5819429.179235,185,R
5819444.658022,186,R
5819456.636055,187,R
5819466.546198,188,R
5819474.666224,189,R
5819481.892618,190,R
5819488.164398,191,R
