time,position,direction
16371490.136118,0,
16371621.304178,1,R
16371642.536301,2,R
16371656.369963,3,R
16371666.471635,4,R
16371675.978281,5,R
16371685.275875,6,R
16371694.525026,7,R
16371703.230075,8,R
16371711.101269,9,R
16371718.386954,10,R
16371725.496902,11,R
16371732.771569,12,R
16371740.221066,13,R
16371747.705341,14,R
16371755.095487,15,R
16371762.610798,16,R
16371770.83593,17,R
16371779.985286,18,R
16371789.4086,19,R
16371799.014245,20,R
16371808.710406,21,R
16371818.207885,22,R
16371827.952249,23,R
16371838.12255,24,R
16371849.258445,25,R
16371862.07931,26,R
16371874.708789,27,R
16371888.309492,28,R
16371907.29434,29,R
16371923.754678,30,R
16371939.202811,31,R
16371953.632832,32,R
16371968.571104,33,R
16371983.324657,34,R
16371995.704011,35,R
16372006.071364,36,R
16372016.858969,37,R
16372034.745244,38,R
16372144.743939,39,R
16372393.975513,40,R
16372422.748206,41,R
16372433.951044,42,R
16372442.993365,43,R
16372452.436253,44,R
16372462.185043,45,R
16372471.239382,46,R
16372479.509735,47,R
16372487.668053,48,R
16372496.523063,49,R
16372506.402054,50,R
16372517.633632,51,R
16372530.968803,52,R
16372544.93124,53,R
16372560.428483,54,R
16372577.687121,55,R
16372594.123422,56,R
16372609.045694,57,R
16372624.708379,58,R
16372746.052854,59,R
16372848.451147,60,R
16372909.145606,61,R
16373359.347186,62,R
16373379.253777,63,R
16373407.147133,64,R
16373422.326623,65,R
16373431.824473,66,R
16373439.988069,67,R
16373447.58186,68,R
16373454.65503,69,R
16373461.192599,70,R
16373467.57006,71,R
16373474.012113,72,R
16373480.513812,73,R
16373486.87281,74,R
16373493.045238,75,R
16373499.279571,76,R
16373505.868806,77,R
16373513.003754,78,R
16373520.759727,79,R
16373529.588515,80,R
16373541.098644,81,R
16373558.438299,82,R
16373619.597583,83,R
16373679.304708,84,R
16373690.72245,85,R
16373698.79064,86,R
16373706.120954,87,R
16373713.417343,88,R
16373721.268074,89,R
16373729.719702,90,R
16373738.964982,91,R
16373751.095433,92,R
16373821.501757,93,R
16373835.568803,94,R
16373848.394502,95,R
16373861.799615,96,R
16373873.9259,97,R
16373884.883261,98,R
16373896.708995,99,R
16373909.04161,100,R
16373918.996044,101,R
16373927.439431,102,R
16373935.13485,103,R
16373942.520626,104,R
16373949.996827,105,R
16373958.095924,106,R
16373967.240799,107,R
16373978.226252,108,R
16373994.041804,109,R
16374143.964179,110,R
16374235.989397,109,L
16374319.593393,110,R
16374332.235632,111,R
16374341.788888,112,R
16374349.577102,113,R
16374356.985489,114,R
16374364.124769,115,R
16374371.135626,116,R
16374378.107558,117,R
16374385.231006,118,R
16374393.166643,119,R
16374403.031597,120,R
16374417.048533,121,R
16374443.490064,122,R
16374506.501389,123,R
16374538.522006,124,R
16374559.602057,125,R
16374575.984822,126,R
16374591.250069,127,R
16374605.316986,128,R
16374620.251758,129,R
16374639.094442,130,R
16374848.821088,131,R
16374877.520467,132,R
16374954.683579,133,R
16374990.994971,134,R
16375012.078263,135,R
16375031.002409,136,R
16375050.096032,137,R
16375064.838882,138,R
16375074.955517,139,R
16375083.615011,140,R
16375092.753645,141,R
16375102.677562,142,R
16375114.303392,143,R
16375133.488255,144,R
16375238.835273,145,R
16375262.519279,146,R
16375287.7952,147,R
16375311.243451,148,R
16375329.094504,149,R
16375344.976666,150,R
16375359.196803,151,R
16375374.525197,152,R
16375404.102857,153,R
16375459.312117,154,R
16375482.494724,155,R
16375499.822787,156,R
16375571.980857,157,R
16375783.908242,156,L
16375872.448596,155,L
16375899.700686,154,L
16375935.42194,153,L
16375961.269463,152,L
16375977.319215,151,L
16376025.933796,152,R
16376047.767927,153,R
16376074.991332,154,R
16376135.137209,155,R
16376145.216474,156,R
16376152.987447,157,R
16376160.509573,158,R
16376167.921626,159,R
16376175.171553,160,R
16376181.873416,161,R
16376188.26158,162,R
16376194.759761,163,R
16376202.106408,164,R
16376209.878252,165,R
16376217.215066,166,R
16376224.637675,167,R
16376232.712976,168,R
16376241.679817,169,R
16376253.303369,170,R
16376269.158866,171,R
16376297.083351,172,R
16376321.905207,173,R
16376338.135659,174,R
16376350.150038,175,R
16376360.896311,176,R
16376372.56527,177,R
16376384.222841,178,R
16376395.706952,179,R
16376407.195062,180,R
16376423.963987,181,R
16376509.240435,182,R
16376528.955956,183,R
16376549.346723,184,R
16376565.6766,185,R
16376578.532075,186,R
16376590.093685,187,R
16376600.215857,188,R
16376610.044108,189,R
16376619.499755,190,R
16376629.02629,191,R
16376638.204645,192,R
16376647.857677,193,R
16376663.923244,194,R
16376706.104532,195,R
16376726.595242,196,R
16376747.501149,197,R
