time,position,direction
12467804.4552,0,
12467880.461592,-1,L
12467913.307342,-2,L
12468003.799341,-1,R
12468116.20137,0,R
12468159.928339,1,R
12469377.257113,2,R
12473459.374045,3,R
12476316.488678,4,R
12476510.287017,5,R
12476554.268052,6,R
12476646.826555,7,R
12476690.861274,8,R
12476723.43256,9,R
12476743.706993,10,R
12476766.81499,11,R
12476991.060654,10,L
12477036.569654,9,L
12477061.872626,8,L
12477097.262474,7,L
12477790.130784,8,R
12478579.315453,9,R
12480159.738871,10,R
12482540.88736,11,R
12484782.664569,12,R
12486792.091879,13,R
12489135.339069,14,R
12489181.150334,15,R
12489203.503167,16,R
12489224.391257,17,R
12489243.076,18,R
12489259.564989,19,R
12489275.365412,20,R
12489293.639085,21,R
12489459.772462,22,R
12489502.26367,23,R
12489741.005283,24,R
12489781.989026,25,R
12489908.497719,26,R
12490186.025891,27,R
12490596.298371,28,R
12491392.323255,29,R
12492508.549998,30,R
12493023.229205,31,R
12493695.477624,32,R
12494726.511883,33,R
12494745.769118,34,R
12494761.529632,35,R
12494776.499618,36,R
12494791.754897,37,R
12494808.884008,38,R
12494827.670841,39,R
12494846.973835,40,R
12494864.605218,41,R
12494882.019955,42,R
12494920.983365,43,R
12495018.085235,44,R
12495032.720539,45,R
12495042.807633,46,R
12495050.952026,47,R
12495057.98058,48,R
12495064.271122,49,R
12495070.017893,50,R
12495075.37978,51,R
12495080.442447,52,R
12495085.284339,53,R
12495089.944029,54,R
12495094.474794,55,R
12495098.929987,56,R
12495103.31305,57,R
12495107.658392,58,R
12495112.126862,59,R
12495116.486425,60,R
12495121.06732,61,R
12495125.850416,62,R
12495130.867899,63,R
12495136.166934,64,R
12495141.809484,65,R
12495147.882436,66,R
12495154.433513,67,R
12495161.61138,68,R
12495169.434757,69,R
12495177.523058,70,R
12495185.413676,71,R
12495192.935558,72,R
12495200.067665,73,R
12495206.55115,74,R
12495212.602122,75,R
12495218.27756,76,R
12495223.685761,77,R
12495228.93037,78,R
12495234.068722,79,R
12495239.170574,80,R
12495244.229685,81,R
12495249.199946,82,R
12495254.167763,83,R
12495259.141264,84,R
12495264.13571,85,R
12495269.153396,86,R
12495274.215174,87,R
12495279.377878,88,R
12495284.687931,89,R
12495290.163186,90,R
12495295.868272,91,R
12495301.796301,92,R
12495307.985844,93,R
12495314.49657,94,R
12495321.367088,95,R
12495328.648027,96,R
12495336.365406,97,R
12495344.533688,98,R
12495352.840913,99,R
12495360.721105,100,R
12495367.879397,101,R
12495374.381197,102,R
12495380.374762,103,R
12495385.946905,104,R
12495391.191644,105,R
12495396.137609,106,R
12495400.864354,107,R
12495405.385045,108,R
12495409.804127,109,R
12495414.110062,110,R
12495418.281294,111,R
12495422.356824,112,R
12495426.324873,113,R
12495430.234794,114,R
12495433.890143,115,R
12495437.514344,116,R
12495441.072121,117,R
12495444.579564,118,R
12495448.150729,119,R
12495451.617784,120,R
12495454.959266,121,R
12495458.338988,122,R
12495461.655286,123,R
12495464.898991,124,R
12495468.129845,125,R
12495471.317903,126,R
12495474.467554,127,R
12495477.602946,128,R
12495480.755726,129,R
12495483.847841,130,R
12495486.950381,131,R
12495490.008829,132,R
12495493.063444,133,R
12495496.135263,134,R
12495499.218915,135,R
12495502.328825,136,R
12495505.468032,137,R
12495508.661127,138,R
12495511.918277,139,R
12495515.258592,140,R
12495518.698425,141,R
12495522.219165,142,R
12495525.829829,143,R
12495529.579622,144,R
12495533.474172,145,R
12495537.543665,146,R
12495541.852488,147,R
12495546.505216,148,R
12495551.592771,149,R
12495557.252821,150,R
12495563.702492,151,R
12495570.995672,152,R
12495579.645541,153,R
12495589.562655,154,R
12495599.896913,155,R
12495609.819639,156,R
12495619.209018,157,R
12495628.287364,158,R
12495637.048546,159,R
